,S,V,L,BET,Vt,Temp(K),K,n,Vmic,Group
1962,0.28,0.2809,0.058,1323.0,0.64,323.15,2.4367675547908987,0.4493179697046539,0.48,1
1963,0.28,0.2809,0.058,1378.0,0.99,303.15,2.142457960027881,0.5355516568359571,0.45,0
1964,0.28,0.2809,0.058,1378.0,0.99,323.15,1.6464317433244675,0.513230805527483,0.45,1
1965,0.28,0.2809,0.058,1683.0,0.81,303.15,2.961773593399266,0.4938273780248989,0.61,0
1966,0.28,0.2809,0.058,1683.0,0.81,323.15,2.1659764351040445,0.5235209808926247,0.61,1
1967,0.28,0.2809,0.058,1714.0,0.95,303.15,1.918431395891772,0.5547992474733486,0.64,0
1968,0.28,0.2809,0.058,1714.0,0.95,323.15,1.4136217960894306,0.5990839832674215,0.64,1
1969,0.28,0.2809,0.058,1071.0,0.516,320.0,0.9377326505282476,0.5599713049943813,0.393,1
1970,0.28,0.2809,0.058,910.0,0.455,320.0,1.246816231004504,0.5058481240617203,0.374,1
1971,0.28,0.2809,0.058,1071.0,0.516,300.0,1.122995051037702,0.5909426039134009,0.393,0
1972,0.28,0.2809,0.058,910.0,0.455,300.0,1.4668884917611464,0.4986019100353278,0.374,0
1973,0.28,0.2809,0.058,1071.0,0.516,285.0,1.469526324757242,0.5536545122680774,0.393,0
1974,0.28,0.2809,0.058,910.0,0.455,285.0,1.9841424469033933,0.4352947420890307,0.374,0
1975,0.28,0.2809,0.058,1045.0,0.48,303.0,2.3717900979237205,0.4470587298890625,0.4,0
1976,0.28,0.2809,0.058,1129.0,0.5,303.0,1.80672364669676,0.5527675255927326,0.46,0
1977,0.28,0.2809,0.058,998.0,0.53,303.0,2.3185214644915293,0.4305375883161053,0.38,0
1978,0.28,0.2809,0.058,310.0,0.13,313.0,1.6494686566346246,0.3757705725477367,0.109,1
1979,0.28,0.2809,0.058,496.0,0.22,313.0,2.2643484286256435,0.4776683099140703,0.205,1
1980,0.28,0.2809,0.058,790.0,0.325,313.0,3.656440422579221,0.4518766705889274,0.256,0
1981,0.28,0.2809,0.058,885.0,0.483,313.0,2.132707962986106,0.7071653593478187,0.327,1
1982,0.28,0.2809,0.058,1378.0,0.63,303.0,2.8799749535209123,0.4782499890976628,0.54,0
1983,0.28,0.2809,0.058,1378.0,0.63,323.0,2.0318532862065264,0.5444407309310615,0.54,1
1984,0.28,0.2809,0.058,1378.0,0.63,343.0,1.476194125121714,0.594516429752391,0.54,1
1985,0.28,0.2809,0.058,1630.0,0.66,298.0,4.266741412385608,0.3545093706284438,0.59,0
1986,0.28,0.2809,0.058,2059.0,0.89,298.0,3.642075806134786,0.4577908889382724,0.74,0
1987,0.28,0.2809,0.058,2967.0,1.31,298.0,3.760531125858352,0.5141082753830303,1.06,0
1988,0.28,0.2809,0.058,3242.0,1.51,298.0,3.854271714408734,0.5589332395434466,1.13,0
1989,0.28,0.2809,0.058,2872.0,1.49,298.0,2.4983838492296866,0.660897565652054,0.73,0
1990,0.28,0.2809,0.058,1083.4,0.3862,273.0,4.136730402668778,0.497680370616798,0.3814,2
1991,0.28,0.2809,0.058,922.5,0.3284,273.0,3.986142881982152,0.5299563318450591,0.3251,2
1992,0.28,0.2809,0.058,973.1,0.3471,273.0,3.923135074692288,0.4850556097607133,0.3411,2
1993,0.28,0.2809,0.058,876.6,0.3122,273.0,3.760543583801917,0.4864085635662231,0.3083,2
1994,0.28,0.2809,0.058,704.0,0.2505,273.0,3.578867230804031,0.4880622595166495,0.2464,2
1995,0.28,0.2809,0.058,547.2,0.195,273.0,3.202374444962844,0.4997611146944479,0.1875,2
1996,0.28,0.2809,0.058,325.3,0.1186,273.0,3.1038223393243505,0.5164748295958385,0.1128,2
1997,0.28,0.2809,0.058,56.3,0.0215,273.0,1.6277655754393454,0.6023967964327539,0.019,2
1998,0.28,0.2809,0.058,786.5,0.2815,273.0,3.613866700643618,0.4996898614813275,0.2768,2
1999,0.28,0.2809,0.058,20.4,0.008851,273.0,2.2363173622091885,0.6391549275733116,0.005319,2
2000,0.28,0.2809,0.058,787.07,0.425,298.0,2.408144686028644,0.4488329148556567,0.385,0
2001,0.28,0.2809,0.058,799.82,0.429,298.0,2.478666836748487,0.4512222628446817,0.385,0
2002,0.28,0.2809,0.058,874.62,0.439,298.0,2.739424559436745,0.432214345541516,0.388,0
2003,0.28,0.2809,0.058,3140.61,1.56,273.0,5.346602511385944,0.4186531318783957,0.26,2
2004,0.28,0.2809,0.058,3140.61,1.56,298.0,3.2267456348591868,0.5051354861851703,0.26,0
2005,0.28,0.2809,0.058,3140.61,1.56,323.0,1.8918081749938152,0.5863706251546138,0.26,1
2006,0.28,0.2809,0.058,464.0,0.25,298.0,1.39828529897557,0.4712446604189346,0.11,0
2007,0.28,0.2809,0.058,1492.0,0.96,298.0,3.5971133364544,0.5652417833564589,0.26,0
2008,0.28,0.2809,0.058,1671.0,1.01,298.0,3.0958426796124203,0.6437197258798961,0.29,0
2009,0.28,0.2809,0.058,1254.0,0.73,298.0,2.4159534604690696,0.6527871090343625,0.26,0
2010,0.28,0.2809,0.058,803.0,0.47,303.0,1.9703426587660835,0.5349952930634142,0.2068,0
2011,0.28,0.2809,0.058,1221.0,0.515,273.0,5.60973398763942,0.4771126057210486,0.43,2
2012,0.28,0.2809,0.058,1401.0,0.6,273.0,7.736642947784633,0.4683904140161194,0.489,2
2013,0.28,0.2809,0.058,1302.0,0.534,273.0,6.844925339642422,0.4433877479495047,0.437,2
2014,0.28,0.2809,0.058,1055.0,0.436,273.0,6.301754893264691,0.4442884028179617,0.364,2
2015,0.28,0.2809,0.058,1269.0,0.542,273.0,6.329593711144895,0.5755626075505188,0.435,2
2016,0.28,0.2809,0.058,1401.0,0.6,283.0,5.386202209078286,0.5467965028262655,0.489,2
2017,0.28,0.2809,0.058,1401.0,0.6,303.0,4.150895712331301,0.5859729177279914,0.489,0
2018,0.28,0.2809,0.058,284.0,0.18,298.0,1.6009781166165762,0.4954820298895078,0.13,0
2019,0.28,0.2809,0.058,284.0,0.18,323.0,1.086057641576335,0.6042696400225724,0.13,1
2020,0.28,0.2809,0.058,895.0,0.43,298.0,3.872393345847671,0.5032569745059684,0.35,0
2021,0.28,0.2809,0.058,895.0,0.43,323.0,2.589026438154773,0.6054765549914435,0.35,1
2022,0.28,0.2809,0.058,1192.0,0.54,298.0,4.052580300442058,0.5908651538575433,0.48,0
2023,0.28,0.2809,0.058,1192.0,0.54,323.0,2.591166643317832,0.7081686117501732,0.48,1
2024,0.28,0.2809,0.058,284.0,0.18,273.0,2.195246983487124,0.3676677633154322,0.13,2
2025,0.28,0.2809,0.058,747.0,0.36,273.0,4.756056521982303,0.3564614953552116,0.29,2
2026,0.28,0.2809,0.058,895.0,0.43,273.0,5.330076833377732,0.3815842168107166,0.35,2
2027,0.28,0.2809,0.058,1192.0,0.54,273.0,6.110794953694307,0.4904538903739174,0.48,2
2028,0.28,0.2809,0.058,1538.0,0.69,273.0,5.261160402971752,0.5231213398676712,0.57,2
2029,0.28,0.2809,0.058,1940.0,1.23,273.0,4.926529225422025,0.5421889627227017,0.36,2
2030,0.28,0.2809,0.058,1854.803,0.8668,323.0,1.9614723725277825,0.8921846038830475,0.7755,1
2031,0.28,0.2809,0.058,1344.271,0.6265,323.0,1.5273589107377543,1.019884618829106,0.5445,1
2032,0.28,0.2809,0.058,1266.179,1.2326,323.0,1.2524302591668888,1.0120489957001777,0.4751,1
2033,0.28,0.2809,0.058,1854.803,0.8668,313.0,2.9176145631585517,0.8555761955452253,0.7755,1
2034,0.28,0.2809,0.058,1344.271,0.6265,313.0,2.1955896657073057,0.8060134197348283,0.5445,1
2035,0.28,0.2809,0.058,1266.179,1.2326,313.0,1.715751850684084,0.761083003655772,0.4751,1
2036,0.28,0.2809,0.058,1854.803,0.8668,303.0,4.052352908179792,0.6734211456925607,0.7755,0
2037,0.28,0.2809,0.058,1344.271,0.6265,303.0,3.0101457922420662,0.7023983435390524,0.5445,0
2038,0.28,0.2809,0.058,1457.0,0.57,293.0,3.768880242250464,0.2565654034906654,0.35,0
2039,0.28,0.2809,0.058,1457.0,0.57,303.0,2.971542113196424,0.3111935483128835,0.35,0
2040,0.28,0.2809,0.058,1457.0,0.57,333.0,1.7774843089267025,0.4070812635203775,0.35,1
2041,0.28,0.2809,0.058,1457.0,0.57,363.0,1.1440726136348165,0.4742903908723265,0.35,1
2042,0.28,0.2809,0.058,922.0,0.51,298.0,1.5085507270929293,0.4602147203961776,0.345,0
2043,0.28,0.2809,0.058,922.0,0.51,308.0,1.329839905743612,0.4812580681894643,0.345,0
2044,0.28,0.2809,0.058,922.0,0.51,318.0,1.1984649131236855,0.5002934794230541,0.345,1
2045,0.28,0.2809,0.058,469.0,0.265,280.0,2.9569140734548007,0.282951597795597,0.229,2
2046,0.28,0.2809,0.058,630.0,0.28,280.0,3.5337241273401405,0.2478255232104637,0.247,2
2047,0.28,0.2809,0.058,997.0,0.436,280.0,4.29056495929644,0.2954586990661497,0.383,2
2048,0.28,0.2809,0.058,1109.0,0.491,280.0,4.177015541063356,0.3452008708735578,0.428,2
2049,0.28,0.2809,0.058,469.0,0.265,298.0,2.182895885199365,0.3238694515791824,0.229,0
2050,0.28,0.2809,0.058,630.0,0.28,298.0,2.7712241397967983,0.3085778880922116,0.247,0
2051,0.28,0.2809,0.058,997.0,0.436,298.0,3.0330271327741527,0.3764545732686551,0.383,0
2052,0.28,0.2809,0.058,1109.0,0.491,298.0,3.1035377110022493,0.3786587863135912,0.428,0
2053,0.28,0.2809,0.058,469.0,0.265,314.0,1.9228828824518007,0.3683522500336071,0.229,1
2054,0.28,0.2809,0.058,630.0,0.28,314.0,2.30160600360463,0.2951224866521866,0.247,1
2055,0.28,0.2809,0.058,1109.0,0.491,314.0,2.485500207854116,0.4002363026539781,0.428,1
2056,0.28,0.2809,0.058,1045.0,0.48,303.0,2.4385655581309904,0.4381687280857002,0.4,0
2057,0.28,0.2809,0.058,998.0,0.53,303.0,2.335602308374661,0.4290830400179292,0.38,0
2058,0.28,0.2809,0.058,1045.0,0.48,323.0,1.8199240869716615,0.5015744959600147,0.4,1
2059,0.28,0.2809,0.058,998.0,0.53,323.0,1.7625638285136185,0.4638438545203651,0.38,1
2060,0.28,0.2809,0.058,1045.0,0.48,343.0,1.3271038358537506,0.5539263160617889,0.4,1
2061,0.28,0.2809,0.058,998.0,0.53,343.0,1.2547166815811006,0.5305037440007859,0.38,1
2062,0.28,0.2809,0.058,1032.0,0.61,298.0,3.890746076971929,0.3788479970986623,0.41,0
2063,0.28,0.2809,0.058,1350.0,0.69,298.0,2.5617001448152035,0.5477857289464342,0.32,0
2064,0.28,0.2809,0.058,736.0,0.42,298.0,2.8403092018027265,0.4152762560218207,0.29,0
2065,0.28,0.2809,0.058,684.0,0.39,298.0,2.857754716576743,0.3896911044281257,0.27,0
2066,0.28,0.2809,0.058,1004.0,0.48,298.0,3.1879972162280987,0.6151446275586833,0.23,0
2067,0.28,0.2809,0.058,1394.0,0.67,298.0,3.512058376908884,0.685814379023183,0.32,0
2068,0.28,0.2809,0.058,1615.0,0.8,298.0,2.758900642756005,0.740004994404071,0.22,0
2069,0.28,0.2809,0.058,912.0,0.44,298.0,3.98352652120885,0.6566486756384717,0.2,0
2070,0.28,0.2809,0.058,1320.0,0.62,298.0,4.558075730589031,0.6963632656560227,0.31,0
2071,0.28,0.2809,0.058,1593.0,0.76,298.0,3.375964126821827,0.79206103861199,0.21,0
2072,0.28,0.2809,0.058,1178.0,0.49,303.0,2.793711031424385,0.3730393043038518,0.45,0
2073,0.28,0.2809,0.058,1178.0,0.49,323.0,1.8974270575582244,0.4488142339660096,0.45,1
2074,0.28,0.2809,0.058,754.0,0.58,303.0,2.3976354197659613,0.3412126047544973,0.28,0
2075,0.28,0.2809,0.058,754.0,0.58,323.0,1.3731878983708212,0.4606164264969801,0.28,1
2076,0.28,0.2809,0.058,757.0,0.32,303.0,2.3153981498600498,0.2865771109398008,0.3,0
2077,0.28,0.2809,0.058,757.0,0.32,323.0,2.1486839855740203,0.2471679362547331,0.3,1
2078,0.28,0.2809,0.058,815.6,0.3001,288.0,1.8523378385825864,0.5731093928760346,0.18165053,0
2079,0.28,0.2809,0.058,815.6,0.3001,298.0,1.5831329352087484,0.6027398052722246,0.18165053,0
2080,0.28,0.2809,0.058,815.6,0.3001,308.0,1.3431531204341485,0.6295620212920002,0.18165053,-1
2081,0.28,0.2809,0.058,1121.3,0.5668,288.0,2.596170030120289,0.5658492858456212,0.22507628,0
2082,0.28,0.2809,0.058,1121.3,0.5668,298.0,2.1612492202454043,0.5871281895888716,0.22507628,0
2083,0.28,0.2809,0.058,1121.3,0.5668,308.0,1.8677457141441265,0.6111775607673544,0.22507628,1
2084,0.28,0.2809,0.058,1911.0,0.85,298.0,3.957097208215848,0.4334621234416795,0.595,0
2085,0.28,0.2809,0.058,1635.0,0.63,298.0,4.576172428412636,0.3394981040114993,0.28,0
2086,0.28,0.2809,0.058,1335.0,0.53,298.0,3.5006483880485844,0.3228336916844333,0.302,0
2087,0.28,0.2809,0.058,1027.0,0.393,298.0,3.0458706801365354,0.3214022738132102,0.184,0
2088,0.28,0.2809,0.058,979.0,0.46,293.0,3.4032961108958326,0.2806945763930233,0.34,0
2089,0.28,0.2809,0.058,979.0,0.46,303.0,2.717000502852029,0.3224357748175833,0.34,0
2090,0.28,0.2809,0.058,979.0,0.46,313.0,2.300841196505436,0.3613548056324863,0.34,1
2091,0.28,0.2809,0.058,1044.0,0.5,298.0,3.6185503605645786,0.2298781642912212,0.46,0
2092,0.28,0.2809,0.058,1044.0,0.5,313.0,2.987980402692475,0.2685971624917418,0.46,0
2093,0.28,0.2809,0.058,1044.0,0.5,323.0,2.516850676883588,0.299884934729883,0.46,1
2097,0.28,0.2809,0.058,424.54,0.2395,318.0,0.6844741670751261,0.5494075717071593,0.183,1
2098,0.28,0.2809,0.058,558.84,0.3406,318.0,0.8173953499112775,0.5240073992480598,0.274,1
2099,0.28,0.2809,0.058,1018.94,0.5286,318.0,1.3335539175798676,0.5349298224677196,0.446,1
2100,0.28,0.2809,0.058,424.54,0.2395,308.0,0.7886693791164819,0.5319223280001804,0.183,0
2101,0.28,0.2809,0.058,558.84,0.3406,308.0,0.9255337175559136,0.5112133988822125,0.274,0
2102,0.28,0.2809,0.058,1018.94,0.5286,308.0,1.5927549012188458,0.526847388208872,0.446,0
2103,0.28,0.2809,0.058,424.54,0.2395,298.0,0.9464854698923834,0.4930463404362047,0.183,0
2104,0.28,0.2809,0.058,558.84,0.3406,298.0,1.0754405997723249,0.4768120827553279,0.274,0
2105,0.28,0.2809,0.058,1018.94,0.5286,298.0,2.105100737651226,0.506705699175351,0.446,0
2109,0.28,0.2809,0.058,3153.0,2.056,288.0,5.840148583352455,0.4306786653787386,0.298,0
2110,0.28,0.2809,0.058,3153.0,2.056,308.0,3.4998620966743346,0.5319696309995392,0.298,0
2111,0.28,0.2809,0.058,2399.0,1.155,298.0,5.157923173032434,0.3677121809258107,0.757,0
2112,0.28,0.2809,0.058,2585.0,1.265,298.0,5.494388622941586,0.3810067020925684,0.7339999999999999,0
2113,0.28,0.2809,0.058,3153.0,2.056,298.0,4.431944284896955,0.4934299407740402,0.298,0
2114,0.28,0.2809,0.058,2925.0,1.753,298.0,2.88311992566638,0.6011887459103648,0.22,0
2115,0.28,0.2809,0.058,643.25,0.322,298.0,2.398387307730168,0.5678972422744087,0.247,0
2116,0.28,0.2809,0.058,643.25,0.322,308.0,2.0155996503606817,0.6271739507304881,0.247,-1
2117,0.28,0.2809,0.058,643.25,0.322,323.0,1.6741105661385594,0.7355648738569589,0.247,1
2118,0.28,0.2809,0.058,671.17,0.333,298.0,2.3349583828032827,0.7563882110376702,0.267,0
2119,0.28,0.2809,0.058,671.17,0.333,308.0,1.937125730704642,0.7369986095086991,0.267,0
2120,0.28,0.2809,0.058,671.17,0.333,323.0,1.6207882160436666,0.8357385200745224,0.267,1
2121,0.28,0.2809,0.058,2546.0,1.47,298.0,4.445152692605966,0.5146243103766136,1.12,0
2122,0.28,0.2809,0.058,2350.0,1.3,298.0,3.905595107633897,0.5358446969841271,1.14,0
2123,0.28,0.2809,0.058,2461.0,1.38,298.0,3.714642092496364,0.5421544719785405,1.17,0
2124,0.28,0.2809,0.058,2829.0,1.55,298.0,3.5826168779889573,0.5410292122638519,1.38,0
2125,0.28,0.2809,0.058,2546.0,1.47,328.0,2.8342886529327296,0.5825416285109182,1.12,1
2126,0.28,0.2809,0.058,2350.0,1.3,328.0,2.5059762742826925,0.5994500054635545,1.14,1
2127,0.28,0.2809,0.058,2461.0,1.38,328.0,2.3264290102483614,0.6134201984997303,1.17,1
2128,0.28,0.2809,0.058,2829.0,1.55,328.0,1.880621702720053,0.6675523703159105,1.38,1
2129,0.28,0.2809,0.058,2986.0,3.18,298.0,1.853165079407331,0.7882480930442701,0.9300000000000002,0
2130,0.28,0.2809,0.058,2986.0,3.18,348.0,0.6622004163673545,0.901957206131056,0.9300000000000002,1
2131,0.28,0.2809,0.058,3537.0,2.56,298.0,2.5092022183778164,0.731282281675982,1.03,0
2132,0.28,0.2809,0.058,3537.0,2.56,348.0,0.8230935409267943,0.8788642811594027,1.03,1
2162,0.28,0.2809,0.058,720.0,0.64,298.0,3.594081135756796,0.5867392783428046,0.33,0
2163,0.28,0.2809,0.058,911.0,0.54,298.0,5.427718140754859,0.6498123252142797,0.44,0
2164,0.28,0.2809,0.058,1149.0,1.58,298.0,5.715429629171939,0.6082510255260141,0.46,0
2165,0.28,0.2809,0.058,1187.0,1.06,298.0,4.340981775738887,0.7131056910791627,0.52,0
2166,0.28,0.2809,0.058,1168.0,1.13,298.0,3.762599124303438,0.7158821092004806,0.51,0
2167,0.28,0.2809,0.058,720.0,0.64,273.0,3.6076667372536098,0.5881852865541596,0.33,2
2168,0.28,0.2809,0.058,911.0,0.54,273.0,7.697241058648857,0.5278000867404605,0.44,2
2169,0.28,0.2809,0.058,1149.0,1.58,273.0,7.9180764864546,0.5360370161451701,0.46,2
2170,0.28,0.2809,0.058,1187.0,1.06,273.0,6.971335008396104,0.6353911846219046,0.52,2
2171,0.28,0.2809,0.058,1168.0,1.13,273.0,5.956219378063561,0.6269186184657503,0.51,2
2172,0.28,0.2809,0.058,787.0,0.425,298.0,2.4946770177697712,0.4246151058291756,0.385,0
2173,0.28,0.2809,0.058,800.0,0.429,298.0,2.510214816538072,0.4404997151298369,0.385,0
2174,0.28,0.2809,0.058,816.0,0.43,298.0,2.674186880678974,0.418886555397471,0.387,0
2175,0.28,0.2809,0.058,875.0,0.439,298.0,2.7237207332183373,0.4352255021809689,0.388,0
