,Literature,Unnamed: 1,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,logP,logQ,logD,Label,cgroup
7320,,71,,Methane,0,0,0,0,0.2495,-0.323,1377.0,0.56,0.09,0.47,89.95,9.66,0.39,273.0,1.01351351351351,2.57777777777777,3482,0.013423020332137265,0.9469277013360419,0.9335046810039046,Methane,7
7457,,278,SA-2-700,Methane,0,0,0,0,0.2495,-0.323,1759.5,0.86,0.2,0.66,78.77,18.7,2.53,273.0,0.0588235294117649,0.299465240641711,3499,-2.8332133440562126,-1.2057569261194383,1.6274564179367743,Methane,7
7458,,279,,Methane,0,0,0,0,0.2495,-0.323,1759.5,0.86,0.2,0.66,78.77,18.7,2.53,273.0,0.152941176470588,0.636363636363636,3499,-1.8777018990287813,-0.45198512374305777,1.4257167752857236,Methane,7
7459,,280,,Methane,0,0,0,0,0.2495,-0.323,1759.5,0.86,0.2,0.66,78.77,18.7,2.53,273.0,0.258823529411764,0.935828877005347,3499,-1.3516088031320033,-0.0663226429310732,1.28528616020093,Methane,7
7460,,281,,Methane,0,0,0,0,0.2495,-0.323,1759.5,0.86,0.2,0.66,78.77,18.7,2.53,273.0,0.380392156862745,1.27272727272727,3499,-0.9665525666550435,0.24116205681688596,1.2077146234719294,Methane,7
7461,,282,,Methane,0,0,0,0,0.2495,-0.323,1759.5,0.86,0.2,0.66,78.77,18.7,2.53,273.0,0.513725490196078,1.60962566844919,3499,-0.6660662219572754,0.4760016478942843,1.1420678698515596,Methane,7
7462,,283,,Methane,0,0,0,0,0.2495,-0.323,1759.5,0.86,0.2,0.66,78.77,18.7,2.53,273.0,0.623529411764706,1.87165775401069,3499,-0.4723593429381944,0.62682453762887,1.0991838805670644,Methane,7
7463,,284,,Methane,0,0,0,0,0.2495,-0.323,1759.5,0.86,0.2,0.66,78.77,18.7,2.53,273.0,0.752941176470588,2.09625668449197,3499,-0.2837681731306449,0.7401532229358718,1.0239213960665168,Methane,7
7464,,285,,Methane,0,0,0,0,0.2495,-0.323,1759.5,0.86,0.2,0.66,78.77,18.7,2.53,273.0,0.890196078431372,2.35828877005347,3499,-0.11631352767702403,0.8579362585922568,0.9742497862692808,Methane,7
7465,,286,,Methane,0,0,0,0,0.2495,-0.323,1759.5,0.86,0.2,0.66,78.77,18.7,2.53,273.0,1.01176470588235,2.54545454545454,3499,0.011696039763188384,0.9343092373768312,0.9226131976136429,Methane,7
7466,,251,SA-2-600,Methane,0,0,0,0,0.2495,-0.323,1389.8,0.45,0.09,0.36,61.96,35.4,2.64,273.0,0.0627450980392156,0.169312169312169,3500,-2.7686748229186464,-1.7760111122599176,0.9926637106587288,Methane,7
7467,,252,,Methane,0,0,0,0,0.2495,-0.323,1389.8,0.45,0.09,0.36,61.96,35.4,2.64,273.0,0.184313725490196,0.380952380952381,3500,-1.691115943448368,-0.9650808960435869,0.7260350474047811,Methane,7
7468,,253,,Methane,0,0,0,0,0.2495,-0.323,1389.8,0.45,0.09,0.36,61.96,35.4,2.64,273.0,0.309803921568627,0.571428571428571,3500,-1.171815692691406,-0.5596157879354235,0.6121999047559825,Methane,7
7469,,254,,Methane,0,0,0,0,0.2495,-0.323,1389.8,0.45,0.09,0.36,61.96,35.4,2.64,273.0,0.439215686274509,0.71957671957672,3500,-0.8227646738633334,-0.32909212932358983,0.4936725445397436,Methane,7
7470,,255,,Methane,0,0,0,0,0.2495,-0.323,1389.8,0.45,0.09,0.36,61.96,35.4,2.64,273.0,0.572549019607843,0.846560846560846,3500,-0.55765692345009,-0.16657319982581617,0.3910837236242738,Methane,7
7471,,256,,Methane,0,0,0,0,0.2495,-0.323,1389.8,0.45,0.09,0.36,61.96,35.4,2.64,273.0,0.72156862745098,0.973544973544973,3500,-0.32632778754944103,-0.026811257450657273,0.29951653009878376,Methane,7
7472,,257,,Methane,0,0,0,0,0.2495,-0.323,1389.8,0.45,0.09,0.36,61.96,35.4,2.64,273.0,0.878431372549019,1.1005291005291,3500,-0.12961749330338693,0.09579106464167514,0.22540855794506207,Methane,7
7473,,258,,Methane,0,0,0,0,0.2495,-0.323,1389.8,0.45,0.09,0.36,61.96,35.4,2.64,273.0,1.0235294117647,1.22751322751322,3500,0.02325686216426154,0.20499035660666137,0.18173349444239983,Methane,7
7519,,88,SA-1-700,Methane,0,0,0,0,0.2495,-0.323,1405.5,0.72,0.12,0.6,81.36,15.7,2.94,298.0,0.06228374,0.13452915,3506,-2.776054882438491,-2.0059743747979635,0.7700805076405275,Methane,7
7520,,89,,Methane,0,0,0,0,0.2495,-0.323,1405.5,0.72,0.12,0.6,81.36,15.7,2.94,298.0,0.20069204,0.40358744,3506,-1.6059836851522198,-0.9073621109076314,0.6986215742445884,Methane,7
7521,,90,,Methane,0,0,0,0,0.2495,-0.323,1405.5,0.72,0.12,0.6,81.36,15.7,2.94,298.0,0.33217993,0.62780269,3506,-1.1020784990404293,-0.46552934977938587,0.6365491492610434,Methane,7
7522,,91,,Methane,0,0,0,0,0.2495,-0.323,1405.5,0.72,0.12,0.6,81.36,15.7,2.94,298.0,0.48442907,0.85201794,3506,-0.7247842567174135,-0.16014769603647475,0.5646365606809388,Methane,7
7523,,92,,Methane,0,0,0,0,0.2495,-0.323,1405.5,0.72,0.12,0.6,81.36,15.7,2.94,298.0,0.60899654,1.03139013,3506,-0.4959426927333712,0.030907533071772166,0.5268502258051434,Methane,7
7524,,93,,Methane,0,0,0,0,0.2495,-0.323,1405.5,0.72,0.12,0.6,81.36,15.7,2.94,298.0,0.73356401,1.18834081,3506,-0.3098404186762687,0.17255805690346188,0.4823984755797306,Methane,7
7525,,94,,Methane,0,0,0,0,0.2495,-0.323,1405.5,0.72,0.12,0.6,81.36,15.7,2.94,298.0,0.86851211,1.34529148,3506,-0.1409737498173017,0.29661070332941564,0.43758445314671734,Methane,7
7526,,95,,Methane,0,0,0,0,0.2495,-0.323,1405.5,0.72,0.12,0.6,81.36,15.7,2.94,298.0,1.01730104,1.52466368,3506,0.017153081131011345,0.4217738480324412,0.4046207669014299,Methane,7
7527,,61,SA-1-700,Methane,0,0,0,0,0.2495,-0.323,1405.5,0.72,0.12,0.6,81.36,15.7,2.94,273.0,0.0347222222222222,0.237889157273215,3507,-3.3603753871419006,-1.4359504395373741,1.9244249476045265,Methane,7
7528,,62,,Methane,0,0,0,0,0.2495,-0.323,1405.5,0.72,0.12,0.6,81.36,15.7,2.94,273.0,0.173611111111111,0.64838298443371,3507,-1.7509374747078006,-0.4332737318559005,1.3176637428519,Methane,7
7529,,63,,Methane,0,0,0,0,0.2495,-0.323,1405.5,0.72,0.12,0.6,81.36,15.7,2.94,273.0,0.284722222222222,0.990304616210413,3507,-1.2562412328716936,-0.009742690039496852,1.2464985428321969,Methane,7
7530,,64,,Methane,0,0,0,0,0.2495,-0.323,1405.5,0.72,0.12,0.6,81.36,15.7,2.94,273.0,0.40625,1.33257850241545,3507,-0.9007865453381898,0.2871157889551305,1.1879023342933204,Methane,7
7531,,65,,Methane,0,0,0,0,0.2495,-0.323,1405.5,0.72,0.12,0.6,81.36,15.7,2.94,273.0,0.53125,1.70878623188405,3507,-0.6325225587435105,0.5357833125673199,1.1683058713108303,Methane,7
7532,,66,,Methane,0,0,0,0,0.2495,-0.323,1405.5,0.72,0.12,0.6,81.36,15.7,2.94,273.0,0.638888888888888,1.84769189479334,3507,-0.4480247225269618,0.6139372357228912,1.061961958249853,Methane,7
7533,,67,,Methane,0,0,0,0,0.2495,-0.323,1405.5,0.72,0.12,0.6,81.36,15.7,2.94,273.0,0.753472222222222,2.08828166935051,3507,-0.2830631265954867,0.7363415600365539,1.0194046866320408,Methane,7
7534,,68,,Methane,0,0,0,0,0.2495,-0.323,1405.5,0.72,0.12,0.6,81.36,15.7,2.94,273.0,0.871527777777777,2.2613560118089,3507,-0.13750754100416293,0.8159646385782058,0.9534721795823687,Methane,7
7535,,69,,Methane,0,0,0,0,0.2495,-0.323,1405.5,0.72,0.12,0.6,81.36,15.7,2.94,273.0,1.00694444444444,2.50265029522275,3507,0.0069204428445693465,0.9173502884348961,0.9104298455903267,Methane,7
7590,,0,PCB,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,293.15,0.4840100000000001,0.298,3513,-0.7256497113219191,-1.2106617924767327,-0.48501208115481353,Methane,7
7591,,1,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,293.15,0.7989,0.639,3513,-0.22451949749414074,-0.44785082460460224,-0.2233313271104615,Methane,7
7592,,2,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,293.15,1.2032,1.003,3513,0.18498467421343837,0.002995508979798371,-0.18198916523364,Methane,7
7593,,3,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,293.15,1.6645,1.337,3513,0.5095247780329426,0.2904282981198061,-0.21909647991313652,Methane,7
7594,,4,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,293.15,2.17572,1.633,3513,0.7773596442435807,0.49041881398832804,-0.2869408302552527,Methane,7
7595,,5,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,293.15,2.70235,1.902,3513,0.9941217648280011,0.6429059641231986,-0.3512158007048025,Methane,7
7596,,6,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,293.15,3.24072,2.114,3513,1.1757955273387597,0.7485818874480459,-0.4272136398907138,Methane,7
7597,,7,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,293.15,3.98549,2.385,3513,1.382660265787222,0.8691991243403044,-0.5134611414469176,Methane,7
7598,,8,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,293.15,4.84913,2.653,3513,1.5787993074153175,0.9756910751556026,-0.6031082322597149,Methane,7
7599,,9,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,293.15,6.26898,3.022,3513,1.835613661985259,1.1059188638505477,-0.7296947981347113,Methane,7
7600,,10,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,293.15,7.96948,3.36,3513,2.0756192460060947,1.2119409739751128,-0.8636782720309819,Methane,7
7601,,11,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,293.15,9.87771,3.665,3513,2.2902807035178037,1.2988283353386147,-0.9914523681791889,Methane,7
7602,,12,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,293.15,11.88653,3.913,3513,2.4754058262246246,1.3643043432282753,-1.1111014829963493,Methane,7
7603,,13,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,293.15,13.81295,4.11,3513,2.625606557932802,1.4134230285081433,-1.2121835294246588,Methane,7
7604,,14,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,293.15,15.49662,4.256,3513,2.7406219356295485,1.4483297520393432,-1.2922921835902053,Methane,7
7605,,15,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,303.15,0.45697,0.234,3514,-0.7831375357569167,-1.4524341636244356,-0.6692966278675189,Methane,7
7606,,16,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,303.15,0.7727200000000001,0.505,3514,-0.2578385211110965,-0.6831968497067772,-0.4253583285956807,Methane,7
7607,,17,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,303.15,1.15194,0.815,3514,0.14144747758398224,-0.2045671657412744,-0.34601464332525667,Methane,7
7608,,18,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,303.15,1.63991,1.067,3514,0.4946413622814713,0.06485097231961627,-0.42979038996185503,Methane,7
7609,,19,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,303.15,2.1321,1.339,3514,0.757107409518822,0.29192306670903545,-0.4651843428097866,Methane,7
7610,,20,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,303.15,2.86532,1.659,3514,1.0526800367741986,0.5062150112083075,-0.5464650255658912,Methane,7
7611,,21,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,303.15,3.69893,1.956,3514,1.3080435886377326,0.6709015716126255,-0.6371420170251071,Methane,7
7612,,22,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,303.15,4.64182,2.257,3514,1.5351065307109344,0.8140364978353987,-0.7210700328755357,Methane,7
7613,,23,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,303.15,6.05909,2.61,3514,1.8015596237888265,0.959350221334602,-0.8422094024542245,Methane,7
7614,,24,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,303.15,7.791900000000001,2.946,3514,2.053084732582317,1.0804483180404385,-0.9726364145418787,Methane,7
7615,,25,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,303.15,9.70694,3.244,3514,2.272841093604568,1.1768071362531665,-1.0960339573514017,Methane,7
7616,,26,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,303.15,11.75918,3.501,3514,2.464634212148222,1.2530486419725286,-1.2115855701756932,Methane,7
7617,,27,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,303.15,13.77258,3.707,3514,2.622679659024575,1.3102229241685952,-1.31245673485598,Methane,7
7618,,28,,Methane,0,0,0,0,0.2495,-0.323,1150.0,0.72,,,,,,303.15,15.68584,3.877,3514,2.7527583945599496,1.355061658688792,-1.3976967358711576,Methane,7
7633,106.0,0,RX1.5,Methane,0,0,0,0,0.2495,-0.323,1683.0,0.81,0.2,0.61,,,,303.0,0.04,0.73,3516,-3.2188758248682006,-0.31471074483970024,2.9041650800285,Methane,7
7634,,1,,Methane,0,0,0,0,0.2495,-0.323,1683.0,0.81,0.2,0.61,,,,303.0,0.17,1.73,3516,-1.7719568419318752,0.5481214085096876,2.3200782504415627,Methane,7
7635,,2,,Methane,0,0,0,0,0.2495,-0.323,1683.0,0.81,0.2,0.61,,,,303.0,0.3,2.5,3516,-1.2039728043259361,0.9162907318741551,2.120263536200091,Methane,7
7636,,3,,Methane,0,0,0,0,0.2495,-0.323,1683.0,0.81,0.2,0.61,,,,303.0,0.58,3.68,3516,-0.5447271754416722,1.3029127521808397,1.8476399276225117,Methane,7
7637,,4,,Methane,0,0,0,0,0.2495,-0.323,1683.0,0.81,0.2,0.61,,,,303.0,0.88,4.57,3516,-0.12783337150988489,1.5195132049061133,1.6473465764159982,Methane,7
7638,,5,,Methane,0,0,0,0,0.2495,-0.323,1683.0,0.81,0.2,0.61,,,,303.0,1.15,5.26,3516,0.13976194237515863,1.6601310267496185,1.52036908437446,Methane,7
7639,,6,,Methane,0,0,0,0,0.2495,-0.323,1683.0,0.81,0.2,0.61,,,,303.0,1.48,5.92,3516,0.3920420877760237,1.7783364488959144,1.3862943611198908,Methane,7
7640,,7,,Methane,0,0,0,0,0.2495,-0.323,1683.0,0.81,0.2,0.61,,,,303.0,1.95,6.64,3516,0.6678293725756554,1.8931119634883424,1.225282590912687,Methane,7
7641,,8,,Methane,0,0,0,0,0.2495,-0.323,1683.0,0.81,0.2,0.61,,,,303.0,2.45,7.25,3516,0.8960880245566357,1.9810014688665833,1.0849134443099477,Methane,7
7642,,9,,Methane,0,0,0,0,0.2495,-0.323,1683.0,0.81,0.2,0.61,,,,303.0,2.87,7.68,3516,1.0543120297715298,2.038619547159581,0.9843075173880511,Methane,7
7643,,10,RX0.8,Methane,0,0,0,0,0.2495,-0.323,1323.0,0.64,0.16,0.48,,,,303.0,0.12,1.38,3517,-2.120263536200091,0.3220834991691132,2.4423470353692043,Methane,7
7644,,11,,Methane,0,0,0,0,0.2495,-0.323,1323.0,0.64,0.16,0.48,,,,303.0,0.28,2.34,3517,-1.2729656758128873,0.85015092936961,2.1231166051824975,Methane,7
7645,,12,,Methane,0,0,0,0,0.2495,-0.323,1323.0,0.64,0.16,0.48,,,,303.0,0.47,3.16,3517,-0.7550225842780328,1.1505720275988207,1.9055946118768534,Methane,7
7646,,13,,Methane,0,0,0,0,0.2495,-0.323,1323.0,0.64,0.16,0.48,,,,303.0,0.67,3.86,3517,-0.40047756659712525,1.3506671834767394,1.7511447500738646,Methane,7
7647,,14,,Methane,0,0,0,0,0.2495,-0.323,1323.0,0.64,0.16,0.48,,,,303.0,0.91,4.51,3517,-0.09431067947124129,1.506297153514587,1.6006078329858284,Methane,7
7648,,15,,Methane,0,0,0,0,0.2495,-0.323,1323.0,0.64,0.16,0.48,,,,303.0,1.2,5.14,3517,0.1823215567939546,1.6370530794670737,1.454731522673119,Methane,7
7649,,16,,Methane,0,0,0,0,0.2495,-0.323,1323.0,0.64,0.16,0.48,,,,303.0,1.44,5.61,3517,0.36464311358790924,1.724550719534605,1.3599076059466957,Methane,7
7650,,17,,Methane,0,0,0,0,0.2495,-0.323,1323.0,0.64,0.16,0.48,,,,303.0,1.88,6.18,3517,0.6312717768418578,1.8213182714695995,1.1900464946277416,Methane,7
7651,,18,,Methane,0,0,0,0,0.2495,-0.323,1323.0,0.64,0.16,0.48,,,,303.0,2.37,6.69,3517,0.8628899551470398,1.900613874140137,1.0377239189930973,Methane,7
7652,,19,,Methane,0,0,0,0,0.2495,-0.323,1323.0,0.64,0.16,0.48,,,,303.0,2.95,7.12,3517,1.0818051703517284,1.9629077254238845,0.8811025550721561,Methane,7
7653,,20,CGRAN,Methane,0,0,0,0,0.2495,-0.323,1378.0,0.99,0.54,0.45,,,,303.0,0.1,0.42,3518,-2.3025850929940455,-0.8675005677047231,1.4350845252893225,Methane,7
7654,,21,,Methane,0,0,0,0,0.2495,-0.323,1378.0,0.99,0.54,0.45,,,,303.0,0.17,0.84,3518,-1.7719568419318752,-0.1743533871447778,1.5976034547870974,Methane,7
7655,,22,,Methane,0,0,0,0,0.2495,-0.323,1378.0,0.99,0.54,0.45,,,,303.0,0.33,1.45,3518,-1.1086626245216111,0.371563556432483,1.4802261809540942,Methane,7
7656,,23,,Methane,0,0,0,0,0.2495,-0.323,1378.0,0.99,0.54,0.45,,,,303.0,0.66,2.37,3518,-0.4155154439616658,0.8628899551470398,1.2784053991087057,Methane,7
7657,,24,,Methane,0,0,0,0,0.2495,-0.323,1378.0,0.99,0.54,0.45,,,,303.0,0.92,2.96,3518,-0.08338160893905101,1.085189268335969,1.16857087727502,Methane,7
7658,,25,,Methane,0,0,0,0,0.2495,-0.323,1378.0,0.99,0.54,0.45,,,,303.0,1.18,3.47,3518,0.16551443847757333,1.244154593958768,1.0786401554811946,Methane,7
7659,,26,,Methane,0,0,0,0,0.2495,-0.323,1378.0,0.99,0.54,0.45,,,,303.0,1.49,3.99,3518,0.3987761199573678,1.3837912309017721,0.9850151109444043,Methane,7
7660,,27,,Methane,0,0,0,0,0.2495,-0.323,1378.0,0.99,0.54,0.45,,,,303.0,1.89,4.55,3518,0.636576829071551,1.5151272329628591,0.8785504038913081,Methane,7
7661,,28,,Methane,0,0,0,0,0.2495,-0.323,1378.0,0.99,0.54,0.45,,,,303.0,2.38,5.08,3518,0.8671004876833833,1.6253112615903906,0.7582107739070073,Methane,7
7662,,29,,Methane,0,0,0,0,0.2495,-0.323,1378.0,0.99,0.54,0.45,,,,303.0,2.94,5.61,3518,1.0784095813505903,1.724550719534605,0.6461411381840148,Methane,7
7731,107.0,0,TC,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,263.0,0.46,0.7417,3526,-0.7765287894989963,-0.2988104302396246,0.47771835925937167,Methane,7
7732,,1,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,263.0,1.362,1.705,3526,0.3089542077273207,0.5335651107354802,0.2246109030081595,Methane,7
7733,,2,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,263.0,2.779,2.594,3526,1.0220911507603667,0.9532010858942521,-0.0688900648661146,Methane,7
7734,,3,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,263.0,4.312,3.287,3526,1.461401833606696,1.1899752946820823,-0.27142653892461377,Methane,7
7735,,4,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,263.0,6.312,3.995,3526,1.8424525835435732,1.385043579218238,-0.45740900432533516,Methane,7
7736,,5,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,263.0,8.34,4.592,3526,2.1210632163706555,1.5243156590172653,-0.5967475573533902,Methane,7
7737,,6,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,263.0,10.25,5.103,3526,2.327277705584417,1.6298286020818344,-0.6974491035025827,Methane,7
7738,,7,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,263.0,14.92,6.234,3526,2.702702594775615,1.8300181813451453,-0.8726844134304697,Methane,7
7739,,8,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,263.0,19.84,6.989,3526,2.987700101856727,1.9443374844949919,-1.043362617361735,Methane,7
7740,,9,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,263.0,26.34,8.282,3526,3.271088696315135,2.1140844851233753,-1.1570042111917598,Methane,7
7741,,10,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,263.0,30.12,9.023,3526,3.405189402931693,2.1997768730123637,-1.2054125299193292,Methane,7
7742,,11,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,263.0,34.64,9.781,3526,3.5450090836942345,2.280441728308356,-1.2645673553858785,Methane,7
7743,,12,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,263.0,40.44,10.77,3526,3.6998193941522706,2.3767644911682972,-1.3230549029839733,Methane,7
7744,,13,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,273.0,0.507,0.4429,3527,-0.6792442753909539,-0.8144112680529845,-0.13516699266203058,Methane,7
7745,,14,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,273.0,1.318,1.085,3527,0.2761154360803155,0.08157998699242285,-0.19453544908789266,Methane,7
7746,,15,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,273.0,2.772,1.901,3527,1.0195690813276568,0.6423800635062922,-0.3771890178213646,Methane,7
7747,,16,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,273.0,4.338,2.533,3527,1.4674134124046827,0.9294043710195381,-0.5380090413851446,Methane,7
7748,,17,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,273.0,6.241,3.162,3527,1.831140425951906,1.1512047387872804,-0.6799356871646256,Methane,7
7749,,18,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,273.0,7.839,3.697,3527,2.059111275206585,1.3075216799544949,-0.7515895952520903,Methane,7
7750,,19,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,273.0,9.849,4.209,3527,2.2873699271875654,1.4372250897884336,-0.8501448373991318,Methane,7
7751,,20,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,273.0,14.66,5.052,3527,2.6851226964585053,1.6197842044882447,-1.0653384919702606,Methane,7
7752,,21,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,273.0,19.35,6.043,3527,2.962692419475791,1.7989005773794216,-1.1637918420963695,Methane,7
7753,,22,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,273.0,24.56,6.754,3527,3.2011191032789417,1.9101349219633759,-1.2909841813155658,Methane,7
7754,,23,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,273.0,29.93,7.489,3527,3.3988613218646075,2.01343527726723,-1.3854260445973776,Methane,7
7755,,24,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,273.0,34.13,8.279,3527,3.530176762918616,2.113722188156669,-1.4164545747619468,Methane,7
7756,,25,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,273.0,39.04,9.184,3527,3.664586761544892,2.2174628395772107,-1.4471239219676812,Methane,7
7757,,26,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,273.0,46.2,10.16,3527,3.832979798087693,2.318458442150336,-1.5145213559373571,Methane,7
7758,,27,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,303.0,0.612,0.3688,3528,-0.491022996469811,-0.9975007872996983,-0.5064777908298872,Methane,7
7759,,28,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,303.0,1.482,0.8079,3528,0.39339252687389514,-0.2133169904964742,-0.6067095173703694,Methane,7
7760,,29,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,303.0,2.819,1.368,3528,1.0363822121319755,0.3133498192003588,-0.7230323929316167,Methane,7
7761,,30,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,303.0,4.329,1.895,3528,1.4653365684598434,0.6392188385343897,-0.8261177299254537,Methane,7
7762,,31,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,303.0,6.276,2.477,3528,1.836732834870786,0.9070481505072224,-0.9296846843635637,Methane,7
7763,,32,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,303.0,8.203,3.016,3528,2.1044999410206127,1.1039314501457096,-1.000568490874903,Methane,7
7764,,33,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,303.0,10.13,3.463,3528,2.315501318260592,1.2421352654202849,-1.073366052840307,Methane,7
7765,,34,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,303.0,14.84,4.23,3528,2.6973262377392344,1.4422019930581866,-1.2551242446810478,Methane,7
7766,,35,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,303.0,20.01,5.143,3528,2.996232148595642,1.637636566792779,-1.358595581802863,Methane,7
7767,,36,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,303.0,25.24,5.89,3528,3.228430037673012,1.7732559976634952,-1.455174040009517,Methane,7
7768,,37,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,303.0,29.78,6.533,3528,3.393837027255863,1.8768662558586133,-1.5169707713972496,Methane,7
7769,,38,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,303.0,34.64,7.307,3528,3.5450090836942345,1.9888327928090808,-1.5561762908851537,Methane,7
7770,,39,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,303.0,39.36,8.164,3528,3.6727500721840527,2.0997342449475984,-1.5730158272364543,Methane,7
7771,,40,,Methane,0,0,0,0,0.2495,-0.323,1500.0,1.3,0.52,0.78,,,,303.0,45.23,8.981,3528,3.8117605834897517,2.1951112346888126,-1.616649348800939,Methane,7
7817,108.0,0,MHZ-CR,Methane,0,0,0,0,0.2495,-0.323,1326.0,0.86,0.02,0.84,,,,298.0,1.39442231075697,1.76751682727778,3532,0.33248021535167394,0.5695756391267404,0.23709542377506643,Methane,7
7818,,1,,Methane,0,0,0,0,0.2495,-0.323,1326.0,0.86,0.02,0.84,,,,298.0,4.46215139442231,3.90676609800115,3532,1.4956310251573564,1.3627099468636468,-0.13292107829370958,Methane,7
