,pred,real
1040,4.349096035,4.933147632
1041,4.784469644,5.557103064
1042,0.434432309,0.428969359
1043,1.17876343,1.247910864
1044,1.536505157,1.754874652
1045,2.049314222,2.573816156
1046,2.67335345,3.080779944
1047,3.182333504,3.821727019
1048,3.805144706,4.426183844
1049,4.02362885,4.894150418
1050,4.554120376,5.30362117
1051,5.035471773,6.005571031
1052,5.437569735,6.22005571
1053,0.641656574,0.181488203
1054,1.325574816,0.980036298
1055,2.038501677,1.705989111
1056,2.682504273,2.513611615
1057,2.985268909,2.958257713
1058,3.621038738,3.693284936
1059,4.09237503,4.246823956
1060,4.388568309,4.573502722
1061,0.811772792,0.190562613
1062,1.408621582,0.780399274
1063,2.470890569,1.597096189
1064,2.927721563,2.177858439
1065,3.417895335,2.722323049
1066,3.958769796,3.566243194
1067,4.577569095,4.301270417
1068,4.824045126,5
1069,0.616277433,0.181488203
1070,1.013666733,0.707803993
1071,1.679435775,1.406533575
1072,2.273978348,2.096188748
1073,3.021458389,3.039927405
1074,3.632895137,3.811252269
1075,4.002286476,4.274047187
1076,4.331306332,4.727767695
1077,0.555424723,0.692062243
1078,1.720391301,1.955330096
1079,2.455411551,2.782886739
1080,2.987257973,3.460287452
1081,3.453712193,4.032514854
1082,3.972979734,4.665075522
1083,4.304304595,5.237635601
1084,4.779339066,5.659754599
1085,5.101360201,6.066831864
1086,5.508234548,6.428760172
1087,0.094350449,0.361548106
1088,1.130853157,1.504838543
1089,1.592919462,2.287388803
1090,2.052442041,2.904598825
1091,2.480510411,3.552106175
1092,2.861278102,4.124238527
1093,3.381076391,4.832269244
1094,4.259212647,5.570478474
1095,4.855846104,6.158317911
1096,0.093831591,0.241523164
1097,0.733620016,0.798494971
1098,1.093823161,1.370746136
1099,1.513415141,1.88297295
1100,1.829086692,2.364949961
1101,2.346724797,3.028140633
1102,2.792813613,3.450045767
1103,3.289918079,3.872212289
1104,3.452068632,4.309349256
1105,3.999354415,4.806914539
1106,0.226099389,0.50867052
1107,0.704646641,0.901734104
1108,1.36767537,1.734104046
1109,1.884486827,2.196531792
1110,2.710397838,2.994219653
1111,3.316146642,3.595375723
1112,3.739863418,4.150289017
1113,4.220083598,4.647398844
1114,4.519484273,5.075144509
1115,4.917556843,5.479768786
