,Unnamed: 0,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,K,n,R2
19523,107,PA-P-7A,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,684.4,0.4821,0.2701,0.212,,,,273,0.017994859,0.58567682,1788,3.503867935,0.419939771,0.997958727
19534,118,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,684.4,0.4821,0.2701,0.212,,,,288,0.041131105,0.494534029,1789,2.740534457,0.483408746,0.997708398
19545,129,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,684.4,0.4821,0.2701,0.212,,,,298,0.041131105,0.363220898,1790,2.382185596,0.537565309,0.997389228
19555,0,MC,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,519,0.65,0.53,0.12,,,,273,0.05645539,0.440401351,1791,2.122797318,0.437479266,0.976590829
19563,8,AMC-NANH2-400,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1008,0.7,0.4,0.3,,,,273,0.01597515,0.585755491,1792,4.687072289,0.43585537,0.996440536
19572,17,AMC-NAH2-500,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1463,0.75,0.24,0.51,,,,273,0.026773168,0.53723837,1793,5.589888444,0.566923396,0.996678641
19582,27,AMC-NAH2-550,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1917,1,0.34,0.66,,,,273,0.018728069,0.415090929,1794,6.411720368,0.623908815,0.998133071
19592,37,AMC-NAH2-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2782,1.58,0.7,0.88,,,,273,0.026822474,0.390898109,1795,5.582018548,0.738361324,0.999667836
19602,47,AMC-NAH2-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3180,1.86,0.88,0.98,,,,273,0.048426727,0.269473823,1796,4.877110212,0.786334857,0.997742538
19611,56,AMC-NAH2-800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3158,1.92,0.97,0.95,,,,273,0.072594894,0.538355973,1797,4.690734858,0.780979439,0.999266016
19620,65,AMC-NAH2-900,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3325,2.25,1.27,0.98,,,,273,0.026888215,0.195777761,1798,4.327097313,0.825661771,0.999579692
19628,73,AMC-NAOH-550,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,867,0.69,0.44,0.25,,,,273,0.037735849,0.704268293,1799,3.673506987,0.430983506,0.990335474
19638,83,AMC-KOH-550,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1017,0.55,0.17,0.38,,,,273,0.02425876,0.640243902,1800,4.689874664,0.464741204,0.993667615
19648,93,AMC-NAOH-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1217,0.99,0.64,0.35,,,,273,0.045822102,0.426829268,1801,3.875633773,0.594527506,0.996068894
19658,103,AMC-KOH-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1020,0.48,0.04,0.44,,,,273,0.021563342,0.512195122,1802,5.122939002,0.518910381,0.996220939
19668,113,MC,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,519,0.65,0.53,0.12,,,,298,0.049095607,0.174927114,1803,1.422623926,0.543560646,0.975690236
19677,122,AMC-NANH2-400,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1008,0.7,0.4,0.3,,,,298,0.023255814,0.27696793,1804,2.888410116,0.523840342,0.995240258
19686,131,AMC-NANH2-500,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1463,0.75,0.24,0.51,,,,298,0.046511628,0.379008746,1805,3.430560287,0.645449871,0.998273289
19696,141,AMC-NANH2-550,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1917,1,0.34,0.66,,,,298,0.031007752,0.247813411,1806,3.713289267,0.701527709,0.998902084
19707,152,AMC-NANH2-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2782,1.58,0.7,0.88,,,,298,0.046511628,0.27696793,1807,3.183495781,0.790513112,0.999484158
19717,162,AMC-NANH2-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3180,1.86,0.88,0.98,,,,298,0.069767442,0.262390671,1808,2.665505814,0.832136634,0.99941278
19725,170,AMC-NANH2-800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3158,1.92,0.97,0.95,,,,298,0.031007752,0.116618076,1809,2.562111578,0.821816456,0.999266541
19735,180,AMC-NANH2-900,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3325,2.25,1.27,0.98,,,,298,0.031007752,0.131195335,1810,2.383669501,0.820179593,0.999629016
19745,190,AMC-NAOH-550,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,867,0.69,0.44,0.25,,,,298,0.025906736,0.293255132,1811,2.27133896,0.491056105,0.994978499
19753,198,AMC-KOH-550,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1017,0.55,0.17,0.38,,,,298,0.018134715,0.258064516,1812,2.9587101,0.546722323,0.997259628
19762,207,AMC-NAOH-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1217,0.99,0.64,0.35,,,,298,0.028497409,0.19941349,1813,2.343622743,0.640151121,0.999054645
19773,218,AMC-KOH-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1020,0.48,0.04,0.44,,,,298,0.049222798,0.42228739,1814,3.057129903,0.599778368,0.997852199
19783,0,CSCN_6,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,251,,,0.12,,,8.1,273,0.058295964,0.845303867,1815,2.414991317,0.318933483,0.979278586
19790,22,CSCN_6_C150,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1878,,,0.78,,,6.6,273,0.048648649,0.735135135,1816,6.970145234,0.678967028,0.99751633
19798,46,CSCN_6_C200,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2404,,,0.96,,,4.9,273,0.035285285,0.5,1817,5.610863193,0.711170537,0.999411008
19805,68,CSCN_9,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,322,,,0.21,,,4.6,273,0.013215859,0.178522424,1818,1.928765792,0.490936598,0.996850365
19813,93,CSCN_9_C60,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1708,,,0.89,,,3.2,273,0.022123894,0.513368984,1819,6.287165652,0.642125921,0.999175605
19822,115,CSCN_9_C180,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2430,,,1.1,,,2.1,273,0.039647577,0.564108509,1820,4.760885684,0.594415766,0.996673746
19830,0,NPC-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1438,0.8,0.16,0.64,87.39,11.56,1.05,273,0.041121495,0.625321101,1821,5.754652125,0.613760193,0.99751527
19839,9,NPC-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1384,0.74,0.11,0.63,84.19,7.78,6.28,273,0.029906542,0.455963303,1822,5.965279051,0.651647276,0.998387467
19849,19,NPC-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1248,0.72,0.15,0.57,77.45,21.16,1.38,273,0.022429907,0.338715596,1823,5.548653541,0.620788601,0.997645086
19859,29,NPC-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2059,1.12,0.37,0.75,86.27,11.16,2.24,273,0.044859813,0.260550459,1824,4.123073494,0.766207654,0.998357506
19868,38,NPC-5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1770,0.96,0.29,0.67,83.95,12.56,3.48,273,0.037383178,0.325688073,1825,4.114705053,0.709314433,0.998460111
19878,48,NPC-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1438,0.8,0.16,0.64,87.39,11.56,1.05,298,0.03967103,0.293233027,1826,3.424526994,0.710111812,0.999025128
19888,58,NPC-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1384,0.74,0.11,0.63,84.19,7.78,6.28,298,0.041665077,0.226119528,1827,3.348255113,0.7312072,0.996772588
19898,68,NPC-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1248,0.72,0.15,0.57,77.45,21.16,1.38,298,0.060470175,0.37692955,1828,3.379845224,0.717785588,0.998498239
19907,77,NPC-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2059,1.12,0.37,0.75,86.27,11.16,2.24,298,0.05196924,0.184097622,1829,2.318369169,0.805762349,0.999610799
19916,86,NPC-5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1770,0.96,0.29,0.67,83.95,12.56,3.48,298,0.045691333,0.125440598,1830,2.012464832,0.825816888,0.999347792
19925,0,CC,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,778,0.38,0.14,0.24,96.6,0.55,0.19,273,0.03960396,0.750853242,1831,3.933324316,0.438343443,0.9877399
19932,7,PO,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1770,0.77,0.18,0.59,95.3,0.53,0.32,273,0.03630363,0.631399317,1832,4.730613906,0.555357086,0.997882473
19939,14,DMD-S,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1380,0.61,0.15,0.46,94.9,0.62,0.54,273,0.03960396,0.409556314,1833,4.682006816,0.622177386,0.993909377
19947,22,DP-S,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1252,0.62,0.22,0.4,95.3,0.57,0.26,273,0.03960396,0.563139932,1834,4.421068777,0.521137354,0.987681093
19955,30,S-H2O,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,110,0.04,0,0.04,93.4,1.2,0,273,0.02310231,0.42662116,1835,3.054775691,0.41509878,0.980913837
19964,39,DEX-H2O,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,609,0.29,0.09,0.2,92.6,2.7,0,273,0.0330033,0.580204778,1836,3.529473934,0.446181266,0.987289838
19973,48,CC,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,778,0.38,0.14,0.24,96.6,0.55,0.19,298,0.032894737,0.350364964,1837,2.763327928,0.53701552,0.994054539
19981,56,PO,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1770,0.77,0.18,0.59,95.3,0.53,0.32,298,0.049342105,0.317518248,1838,3.040537922,0.625230467,0.993985626
19990,65,DMD-S,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1380,0.61,0.15,0.46,94.9,0.62,0.54,298,0.042763158,0.197080292,1839,2.944233888,0.692583071,0.995019509
20000,75,S-H2O,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,110,0.04,0,0.04,93.4,1.2,0,298,0.049342105,0.240875912,1840,2.299077345,0.549698506,0.977543777
20009,84,DEX-H2O,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,609,0.29,0.09,0.2,92.6,2.7,0,298,0.039473684,0.295620438,1841,2.537697014,0.539740761,0.990526757
20019,0,MG-NMC-H2O,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,541,0.36,0.224,0.136,,,,273,0.010903427,0.511340206,1842,3.772004463,0.381264978,0.993159138
20030,11,MG-NMC,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,385,0.3,0.212,0.088,,,,273,0.009345794,0.329896907,1843,2.870764867,0.339734296,0.980601121
20041,22,NMC,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,457,0.58,0.474,0.106,,,,273,0.010903427,0.197938144,1844,2.239031719,0.354522154,0.965453174
20052,0,AC-06,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,306,0.17,0.04,0.13,,,,298,0.035983264,0.193305439,1845,1.716641153,0.537182304,0.987999597
20060,8,AC-26,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,947,0.51,0.01,0.5,,,,298,0.024802417,0.29874477,1846,4.284224107,0.619370997,0.997345191
20070,18,AC-27,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1179,0.63,0.02,0.61,,,,298,0.024883775,0.175732218,1847,4.083565413,0.710136584,0.996578905
20080,28,AC-28,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1262,0.7,0.05,0.65,,,,298,0.041538819,0.193305439,1848,2.865094235,0.751254523,0.998499125
20089,37,AC-06,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,306,0.17,0.04,0.13,,,,273,0.03361829,0.38793103,1849,2.568152946,0.423049281,0.971263469
20097,45,AC-26,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,947,0.51,0.01,0.5,,,,273,0.01414369,0.43965517,1850,6.37431682,0.531157102,0.996715366
20106,54,AC-27,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1179,0.63,0.02,0.61,,,,273,0.02246422,0.36206897,1851,6.049976542,0.649124009,0.996726641
20116,64,AC-28,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1262,0.7,0.05,0.65,,,,273,0.03355826,0.25862069,1852,4.340584883,0.726484126,0.997919211
20124,72,AC-46,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1116,0.63,0.06,0.57,,,,273,0.05037941,0.49137931,1853,4.61764232,0.702183245,0.998885899
20132,0,SNPC-F127-C,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,278,0.13,0.01,0.12,85.45,8.08,5.95,298,0.05655527,0.367647059,1854,2.420719849,0.518281179,0.97383927
20141,9,SNPC-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1720,0.82,0.13,0.69,87.93,8.01,3.74,298,0.051413882,0.404411765,1855,4.627596494,0.660085302,0.992227854
20150,18,SNPC-F127-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1512,0.71,0.08,0.63,85.24,12.54,2.15,298,0.06940874,0.569852941,1856,4.300095404,0.675352723,0.997757559
20159,27,SNPC-F127-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1701,0.78,0.07,0.71,82.91,13.71,2.21,298,0.053984576,0.330882353,1857,4.045757431,0.770902947,0.99766926
20168,36,SNPC-F127-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2385,1.1,0.4,0.7,89.02,9.46,1.23,298,0.064267352,0.349264706,1858,3.449172889,0.805262954,0.999356287
20177,45,SNPC-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1720,0.82,0.13,0.69,87.93,8.01,3.74,273,0.041672221,0.890046451,1859,7.145795307,0.582761953,0.996229795
20185,53,SNPC-F127-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1512,0.71,0.08,0.63,85.24,12.54,2.15,273,0.046758201,0.667965506,1860,6.886015548,0.63097766,0.991682167
20194,0,AC-0,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,422,0.16,0.01,0.15,91.63,8.37,,298,0.013261456,0.208,1861,2.392582824,0.469614484,0.992304226
20203,9,AC-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2091,0.87,0.22,0.65,90.49,9.51,,298,0.024097035,0.128,1862,3.907252799,0.772878111,0.997595278
20211,17,AC-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2893,1.59,0.89,0.7,88.8,11.2,,298,0.032204852,0.096,1863,2.870237046,0.869426246,0.999049723
20219,25,AC-0,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,422,0.16,0.01,0.15,91.63,8.37,,273,0.018867925,0.401593625,1864,3.16007225,0.407130502,0.981623413
20227,33,AC-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2091,0.87,0.22,0.65,90.49,9.51,,273,0.013477089,0.225896414,1865,6.248206557,0.707411287,0.998503787
20236,42,AC-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2893,1.59,0.89,0.7,88.8,11.2,,273,0.018867925,0.125498008,1866,4.694941654,0.819101345,0.998660782
20246,0,M-C-KOH-4-800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2426,1.04,0.08,0.96,91.87,8.09,,298,0.319148936,1.530054645,1867,4.044973195,0.479440592,0.986445553
20257,11,M-C-4-800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1414,0.67,0.096,0.574,83.18,16.46,,298,0.558510638,1.60291439,1868,3.274648592,0.424767361,0.971535138
20266,20,M-C-4-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1850,0.86,0.11,0.75,,,,298,26.64893617,12.0582878,1869,2.943294173,0.424658058,0.964014565
20277,31,M-C-APS-4-800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,566,0.23,0.013,0.217,97.62,0,,298,0.159574468,0.87431694,1870,2.225100547,0.253282051,0.945972943
20286,0,WPC,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,447,0.22,0.04,0.18,71.9,15.48,11.2,298,0.025408348,0.156473444,1871,1.529436226,0.486779826,0.989712252
20296,10,WPC-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1010,0.57,0.2,0.37,70.73,23.06,4.57,298,0.012704174,0.144501782,1872,2.359167082,0.579171723,0.998446787
20306,20,WPC-5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1420,0.86,0.34,0.52,67.47,27.15,3.7,298,0.025408348,0.102256576,1873,2.433436702,0.689892629,0.997468473
20316,30,WPC-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1352,0.78,0.24,0.54,69.65,24.79,4.14,298,0.019963702,0.186626725,1874,2.8145225,0.631305222,0.999292938
20326,0,HPC,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,453.4,0.19,0.02,0.17,,,,273,0.00624806,0.202852786,1875,3.162821354,0.439248906,0.989521745
20336,10,HPC-K-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1825.1,0.81,0.13,0.68,,,,273,0.015721361,0.405921488,1876,7.372244442,0.630971046,0.998379037
20346,20,HPC-K-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2016.2,0.97,0.19,0.78,,,,273,0.034762425,0.574767553,1877,6.87494396,0.708656445,0.999333107
20356,30,HPC-K-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1916.2,0.95,0.22,0.73,,,,273,0.047501451,0.574335722,1878,6.262079016,0.740281065,0.99901407
20365,39,HPC-ZN-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1564.8,0.68,0.06,0.62,,,,273,0.050726691,0.472531476,1879,4.717180426,0.671110132,0.996793871
20374,48,HPC-ZN-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2040.4,1.05,0.32,0.73,,,,273,0.053951932,0.370727231,1880,3.85263108,0.743993994,0.998549572
20383,57,HPC-ZN-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1664.5,1.08,0.85,0.23,,,,273,0.031712616,0.235887886,1881,2.837555198,0.724644143,0.998988882
20392,66,"N,S-HPC-K-1",CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1770.7,0.83,0.16,0.67,,,,273,0.016113294,0.421276596,1882,7.920162337,0.637598015,0.998190208
20402,76,"N,S-HPC-ZN-1",CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1262.1,0.63,0.06,0.57,,,,273,0.019216696,0.191489362,1883,5.032708471,0.65341909,0.997267086
20411,85,HPC,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,453.4,0.19,0.02,0.17,,,,298,0.030959752,0.273972603,1884,2.390148733,0.502342302,0.990122974
20420,94,HPC-K-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1825.1,0.81,0.13,0.68,,,,298,0.055727554,0.547945205,1885,4.703532833,0.697459923,0.99880166
20429,103,HPC-K-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2016.2,0.97,0.19,0.78,,,,298,0.055727554,0.342465753,1886,4.266804609,0.789870992,0.998888353
20438,112,HPC-K-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1916.2,0.95,0.22,0.73,,,,298,0.06501548,0.273972603,1887,3.759830912,0.856945762,0.998718497
20447,121,HPC-ZN-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1564.8,0.68,0.06,0.62,,,,298,0.043343653,0.228310502,1888,2.924136929,0.748264404,0.99937821
20455,129,HPC-ZN-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2040.4,1.05,0.32,0.73,,,,298,0.040247678,0.091324201,1889,2.640633099,0.809161312,0.995959991
20464,138,HPC-ZN-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1664.5,1.08,0.85,0.23,,,,298,0.024767802,0.0456621,1890,1.789890261,0.763160086,0.998286444
20473,147,"N,S-HPC-K-1",CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1770.7,0.83,0.16,0.67,,,,298,0.00931677,0.29508197,1891,5.218430952,0.665030462,0.998893924
20483,157,"N,S-HPC-ZN-1",CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1262.1,0.63,0.06,0.57,,,,298,0.01552795,0.19672131,1892,3.333410154,0.712853548,0.998677339
20492,0,MCC,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,648,0.299,0.033,0.266,,,,273,0.009367681,0.352495839,1893,3.510682124,0.450934774,0.997986653
20502,10,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,648,0.299,0.033,0.266,,,,298,0.016393443,0.214219434,1894,2.32245317,0.537592408,0.99809148
20512,20,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,648,0.299,0.033,0.266,,,,323,0.037470726,0.176748708,1895,1.356801006,0.579177053,0.994478558
20522,30,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,648,0.299,0.033,0.266,,,,348,0.021077283,0.050756337,1896,0.496297697,0.579137701,0.997704498
20532,40,MCC-K3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1438,0.654,0.18,0.474,,,,273,0.023201856,0.386440678,1897,5.809022473,0.583501404,0.996274197
20542,50,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1438,0.654,0.18,0.474,,,,298,0.032482599,0.284745763,1898,3.546069753,0.671052145,0.997480967
20551,59,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1438,0.654,0.18,0.474,,,,323,0.051044084,0.244067797,1899,2.017262388,0.719341195,0.998858701
20560,68,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1438,0.654,0.18,0.474,,,,348,0.03712297,0.101694915,1900,1.084451236,0.668904389,0.993921778
20569,0,SPC-5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2980,1.76,0.88,0.88,84.38,15.62,,297,1.961130742,3.03823626,1901,2.570721881,0.624680405,0.993632177
20578,9,SPC-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2860,1.66,0.79,0.87,84.63,15.37,,297,1.696113074,3.537543168,1902,3.045578547,0.585282181,0.996733071
20587,18,SPC-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2675,1.51,0.5,1.01,85.53,13.7,,297,1.590106007,3.936812416,1903,3.576298385,0.549646396,0.996612178
20596,27,SPC-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2180,1.22,0.46,0.76,78.89,13.73,,297,1.48409894,2.839483025,1904,2.709971106,0.580873115,0.995926228
20606,37,SPC-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1680,0.98,0.27,0.71,76.96,14.3,,297,0.954063604,2.141951716,1905,3.49824773,0.434542889,0.977241946
20615,46,ACT. CHAR,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,845,0.47,0.15,0.32,94.1,5.9,,297,1.007067138,2.441183305,1906,2.829472244,0.321967521,0.988011159
20624,0,csk-5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2088,1.24,,,,,,268,1.439450462,6.838740384,1907,6.973010888,0.313859695,0.976172504
20631,7,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2088,1.24,,,,,,278,2.098073014,6.147572616,1908,5.850176488,0.334339698,0.965386088
20640,16,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2088,1.24,,,,,,288,1.57451954,4.675512619,1909,4.797167698,0.360940476,0.976127148
20648,24,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2088,1.24,,,,,,298,2.572744346,4.33108647,1910,3.899317758,0.381902891,0.966614848
20656,32,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2088,1.24,,,,,,308,2.0479045,2.772485786,1911,3.265255579,0.401298379,0.95109061
20665,125,CS,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,307,0.28,,,,,,298,0.110220441,0.254517656,1912,1.448376682,0.770538775,0.999332149
20672,132,CSK-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1729,1.047,,,,,,298,0.082786262,0.265228733,1913,1.817366139,0.797245174,0.999461496
20679,139,CSK-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1386,0.887,,,,,,298,0.12996683,0.342840854,1914,1.958260386,0.809999069,0.998894517
20686,146,CSK-7,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1052,0.651,,,,,,298,0.075046645,0.33122279,1915,2.013101045,0.639078575,0.997402517
20693,59,C-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3870,2.07,0.91,1.16,,,,273,0.020599107,0.38105607,1916,7.823718341,0.775441217,0.999726559
20704,70,C-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3180,1.7,0.73,0.97,,,,273,0.025176687,0.598802395,1917,7.198827103,0.686493727,0.999625756
20716,82,C-5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3630,1.95,0.96,0.99,,,,273,0.032043056,0.435492651,1918,6.168072481,0.800022546,0.999707362
20727,93,C-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1510,0.83,0.28,0.55,,,,273,0.036620635,0.743966612,1919,5.764401573,0.612214745,0.999372192
20738,104,C-6,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2900,1.54,0.79,0.75,,,,273,0.032043056,0.272182907,1920,4.685694263,0.783879581,0.999208329
20747,113,C-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,725,0.44,0.24,0.2,,,,273,0.027465476,0.38105607,1921,3.077854781,0.523494188,0.996977217
20758,124,C,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,218,0.12,0.05,0.07,,,,273,0.045775794,0.235891853,1922,1.6572061,0.580949797,0.996670877
20767,133,C-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3870,2.07,0.91,1.16,,,,298,0.024638563,0.174409413,1923,4.327465383,0.823094777,0.999355704
20776,142,C-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3180,1.7,0.73,0.97,,,,298,0.024638563,0.232387149,1924,4.111496058,0.737778299,0.999793483
20786,152,C-5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3630,1.95,0.96,0.99,,,,298,0.029566275,0.244077937,1925,3.434412932,0.704264544,0.997829307
20796,162,C-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1510,0.83,0.28,0.55,,,,298,0.032030131,0.128170085,1926,3.42471033,0.837040491,0.99941048
20805,171,C-6,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2900,1.54,0.79,0.75,,,,298,0.029566275,0.081740275,1927,2.611259712,0.853172801,0.999322245
20813,179,C-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,725,0.44,0.24,0.2,,,,298,0.024638563,0.18600496,1928,1.989696758,0.57494995,0.99742507
20822,188,C,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,218,0.12,0.05,0.07,,,,298,0.029566275,0.070144728,1929,0.979270909,0.711970711,0.999544482
