,E,S,A,B,V,L,BET,Vt,Temp(K),K,n,Vmic
1438,0,0.28,0.05,0.1,0.2809,0.058,2679.0,1.56,298.0,2.3824716825733665,0.8613273359622552,0.89
1439,0,0.28,0.05,0.1,0.2809,0.058,2040.0,1.24,273.0,3.811816356217723,0.8360426512663741,0.57
1440,0,0.28,0.05,0.1,0.2809,0.058,2040.0,1.24,298.0,2.025114073318254,0.8877236741819793,0.57
1441,0,0.28,0.05,0.1,0.2809,0.058,486.0,0.42,273.0,2.744380112410855,0.4791851561032548,0.19
1442,0,0.28,0.05,0.1,0.2809,0.058,650.0,0.53,273.0,3.3427842865471207,0.4954980370769813,0.26
1443,0,0.28,0.05,0.1,0.2809,0.058,394.0,0.27,273.0,2.91614692997182,0.4169958912937669,0.16
1444,0,0.28,0.05,0.1,0.2809,0.058,798.0,0.54,273.0,3.938837333290065,0.4524325439594058,0.34
1445,0,0.28,0.05,0.1,0.2809,0.058,1518.0,1.11,273.0,4.796990344123529,0.5537431187370007,0.54
1446,0,0.28,0.05,0.1,0.2809,0.058,1873.0,1.56,273.0,3.8246016949914776,0.7019896798126445,0.56
1447,0,0.28,0.05,0.1,0.2809,0.058,486.0,0.42,298.0,1.7850304044286618,0.5880781664601038,0.19
1448,0,0.28,0.05,0.1,0.2809,0.058,650.0,0.53,298.0,2.1143281460540058,0.5895572646507439,0.26
1449,0,0.28,0.05,0.1,0.2809,0.058,394.0,0.27,298.0,2.0280495499898974,0.5142536463292174,0.16
1450,0,0.28,0.05,0.1,0.2809,0.058,798.0,0.54,298.0,2.547937926263859,0.5373399203746908,0.34
1451,0,0.28,0.05,0.1,0.2809,0.058,1518.0,1.11,298.0,2.941603501384152,0.6404049238766614,0.54
1452,0,0.28,0.05,0.1,0.2809,0.058,1873.0,1.56,298.0,2.172837068429034,0.7886377460296555,0.56
1453,0,0.28,0.05,0.1,0.2809,0.058,1871.0,0.91,273.0,6.654944098333312,0.5506449939148385,0.66
1454,0,0.28,0.05,0.1,0.2809,0.058,1156.0,0.53,273.0,5.537034039128623,0.4469379052650264,0.4
1455,0,0.28,0.05,0.1,0.2809,0.058,2127.0,0.99,273.0,6.634333429438572,0.6410899453440408,0.75
1456,0,0.28,0.05,0.1,0.2809,0.058,2183.0,1.01,273.0,6.2172899379751705,0.6318957454634762,0.79
1457,0,0.28,0.05,0.1,0.2809,0.058,2898.0,1.48,273.0,5.194956032851477,0.6351469539685803,1.0
1458,0,0.28,0.05,0.1,0.2809,0.058,1156.0,0.53,298.0,3.885896185206596,0.5367618129186358,0.4
1459,0,0.28,0.05,0.1,0.2809,0.058,1871.0,0.91,298.0,4.321130941716035,0.6302116685006401,0.66
1460,0,0.28,0.05,0.1,0.2809,0.058,2127.0,0.99,298.0,4.056997689225314,0.7056332986844092,0.75
1461,0,0.28,0.05,0.1,0.2809,0.058,2183.0,1.01,298.0,3.8529878446785104,0.7247402855098627,0.79
1462,0,0.28,0.05,0.1,0.2809,0.058,2898.0,1.48,298.0,3.655648694798012,0.7742914799234771,1.0
1463,0,0.28,0.05,0.1,0.2809,0.058,1413.0,0.75,273.0,6.897609957630966,0.506169254829813,0.55
1464,0,0.28,0.05,0.1,0.2809,0.058,1201.0,0.63,273.0,6.558860359219292,0.4967075805918391,0.47
1465,0,0.28,0.05,0.1,0.2809,0.058,1181.0,0.61,273.0,6.279546769671787,0.5091645325992826,0.47
1466,0,0.28,0.05,0.1,0.2809,0.058,1413.0,0.75,298.0,4.5242545758727495,0.6065618241197165,0.55
1467,0,0.28,0.05,0.1,0.2809,0.058,1201.0,0.63,298.0,4.416247432095735,0.6135867091232414,0.47
1468,0,0.28,0.05,0.1,0.2809,0.058,1181.0,0.61,298.0,4.213507081120391,0.6151126048654108,0.47
1469,0,0.28,0.05,0.1,0.2809,0.058,868.0,0.49,273.0,5.406402343982117,0.4551472022315801,0.33
1470,0,0.28,0.05,0.1,0.2809,0.058,985.0,0.52,273.0,5.712841117399522,0.4232870816309549,0.38
1471,0,0.28,0.05,0.1,0.2809,0.058,868.0,0.49,298.0,3.7482005766191935,0.5571324876506047,0.33
1472,0,0.28,0.05,0.1,0.2809,0.058,985.0,0.52,298.0,3.916611451358128,0.5187096717047651,0.38
1503,0,0.28,0.05,0.1,0.2809,0.058,741.0,0.3,273.0,4.2766882182418255,0.4130643640270608,0.25
1504,0,0.28,0.05,0.1,0.2809,0.058,741.0,0.3,298.0,3.021482361356981,0.5185767136337857,0.25
1505,0,0.28,0.05,0.1,0.2809,0.058,1377.0,0.56,273.0,6.258515479363074,0.5347937675546803,0.47
1506,0,0.28,0.05,0.1,0.2809,0.058,1377.0,0.56,298.0,3.997848692206225,0.6616435996988742,0.47
1507,0,0.28,0.05,0.1,0.2809,0.058,2676.0,1.36,273.0,4.511447667559303,0.801693285365601,0.29
1508,0,0.28,0.05,0.1,0.2809,0.058,2676.0,1.36,298.0,2.4993586064634465,0.8455792434014423,0.29
1516,0,0.28,0.05,0.1,0.2809,0.058,1477.0,0.76,273.0,6.888367450849837,0.3944984260885462,0.35
1517,0,0.28,0.05,0.1,0.2809,0.058,1012.0,0.54,273.0,5.839833967780718,0.3117981712135543,0.33
1518,0,0.28,0.05,0.1,0.2809,0.058,2403.0,1.3,273.0,6.030538998992247,0.4845589155811842,0.3
1519,0,0.28,0.05,0.1,0.2809,0.058,2393.0,1.28,273.0,6.484177142815634,0.4534466850646725,0.38
1520,0,0.28,0.05,0.1,0.2809,0.058,1452.0,0.81,273.0,5.083064481465748,0.5145842113159899,0.4
1521,0,0.28,0.05,0.1,0.2809,0.058,1477.0,0.76,298.0,4.12486061536909,0.4783356409011556,0.35
1522,0,0.28,0.05,0.1,0.2809,0.058,1012.0,0.54,298.0,3.71093713863548,0.4048166098099246,0.33
1523,0,0.28,0.05,0.1,0.2809,0.058,2403.0,1.3,298.0,3.706663729122978,0.5389002968796464,0.3
1524,0,0.28,0.05,0.1,0.2809,0.058,2393.0,1.28,298.0,3.99704207863145,0.5209450026746092,0.38
1525,0,0.28,0.05,0.1,0.2809,0.058,1452.0,0.81,298.0,3.343429328618437,0.5471395948455684,0.4
1526,0,0.28,0.05,0.1,0.2809,0.058,2039.0,1.12,273.0,6.290997740068234,0.4505267228318521,0.33
1527,0,0.28,0.05,0.1,0.2809,0.058,2327.0,1.37,273.0,5.518453228505749,0.526555474634807,0.18
1528,0,0.28,0.05,0.1,0.2809,0.058,2003.0,1.06,273.0,6.746935626443035,0.3955284497327669,0.62
1529,0,0.28,0.05,0.1,0.2809,0.058,1748.0,0.92,273.0,7.048282738243807,0.3626244889209318,0.56
1530,0,0.28,0.05,0.1,0.2809,0.058,2039.0,1.12,298.0,3.947311560998929,0.5077824139592861,0.33
1531,0,0.28,0.05,0.1,0.2809,0.058,2327.0,1.37,298.0,3.35568182813325,0.5784426722654114,0.18
1532,0,0.28,0.05,0.1,0.2809,0.058,2003.0,1.06,298.0,4.002371078668147,0.4963984968458584,0.62
1533,0,0.28,0.05,0.1,0.2809,0.058,1748.0,0.92,298.0,4.4866213886499,0.4484499854758638,0.56
1534,0,0.28,0.05,0.1,0.2809,0.058,1002.0,0.9,373.0,1.1088546897815033,0.8893216560599767,0.44
1535,0,0.28,0.05,0.1,0.2809,0.058,1002.0,0.9,323.0,1.7806761750550986,0.8509335396667869,0.44
1536,0,0.28,0.05,0.1,0.2809,0.058,1002.0,0.9,298.0,3.344791647527307,0.7377966880223525,0.44
1537,0,0.28,0.05,0.1,0.2809,0.058,903.0,0.7,373.0,0.9923406482164822,0.8689982690121066,0.4
1538,0,0.28,0.05,0.1,0.2809,0.058,903.0,0.7,323.0,1.615764431010816,0.8157111851644571,0.4
1539,0,0.28,0.05,0.1,0.2809,0.058,903.0,0.7,298.0,2.7551610144759136,0.7126149666638062,0.4
1540,0,0.28,0.05,0.1,0.2809,0.058,1320.0,0.82,373.0,0.7036508161007836,0.8070567382892568,0.45
1541,0,0.28,0.05,0.1,0.2809,0.058,1320.0,0.82,323.0,1.5504839342270638,0.7010380820068498,0.45
1542,0,0.28,0.05,0.1,0.2809,0.058,1320.0,0.82,298.0,2.1241464173183644,0.7055192688983459,0.45
1543,0,0.28,0.05,0.1,0.2809,0.058,159.0,0.12,303.0,1.3645808138260649,0.2308270671116891,0.09
1544,0,0.28,0.05,0.1,0.2809,0.058,335.0,0.19,303.0,1.864721008904023,0.254909925090889,0.17
1545,0,0.28,0.05,0.1,0.2809,0.058,502.0,0.27,303.0,1.152929766444303,0.4015784806715318,0.25
1546,0,0.28,0.05,0.1,0.2809,0.058,943.0,0.51,303.0,2.0727893072726933,0.291158315032839,0.45
1547,0,0.28,0.05,0.1,0.2809,0.058,943.0,0.51,323.0,1.5045264621286762,0.3867373354819871,0.45
1548,0,0.28,0.05,0.1,0.2809,0.058,502.0,0.27,323.0,1.394935440163686,0.3088490246149691,0.25
1549,0,0.28,0.05,0.1,0.2809,0.058,335.0,0.19,323.0,1.3882275862745674,0.2801944412763344,0.17
1550,0,0.28,0.05,0.1,0.2809,0.058,159.0,0.12,323.0,1.259284188512082,0.309049810601259,0.09
1569,0,0.28,0.05,0.1,0.2809,0.058,871.0,0.66,273.0,2.695100112660715,0.6434397898919545,0.33
1570,0,0.28,0.05,0.1,0.2809,0.058,520.0,0.58,273.0,2.038211375687071,0.459480885067125,0.15
1571,0,0.28,0.05,0.1,0.2809,0.058,417.0,0.31,273.0,2.929490543566375,0.3820683023826501,0.16
1572,0,0.28,0.05,0.1,0.2809,0.058,426.0,0.33,273.0,2.626345656724714,0.4078444555424571,0.18
1573,0,0.28,0.05,0.1,0.2809,0.058,749.0,0.47,273.0,3.804290067939319,0.4287811628315539,0.29
1574,0,0.28,0.05,0.1,0.2809,0.058,2065.0,1.08,273.0,5.214657125226103,0.7314659019326939,0.91
1575,0,0.28,0.05,0.1,0.2809,0.058,1668.0,1.09,273.0,2.702045211123899,0.8476676732293499,0.49
1576,0,0.28,0.05,0.1,0.2809,0.058,871.0,0.66,298.0,1.4220040178856197,0.8181645866382287,0.33
1577,0,0.28,0.05,0.1,0.2809,0.058,520.0,0.58,298.0,1.3483695140226557,0.5646324120339383,0.15
1578,0,0.28,0.05,0.1,0.2809,0.058,417.0,0.31,298.0,2.09633392771792,0.4757326032206068,0.16
1579,0,0.28,0.05,0.1,0.2809,0.058,426.0,0.33,298.0,1.7529252157435304,0.5127542917396631,0.18
1580,0,0.28,0.05,0.1,0.2809,0.058,749.0,0.47,298.0,3.0335833720624525,0.5108388668319069,0.29
1581,0,0.28,0.05,0.1,0.2809,0.058,2065.0,1.08,298.0,3.441600069721928,0.7765495878094086,0.91
1582,0,0.28,0.05,0.1,0.2809,0.058,1668.0,1.09,298.0,1.748928445999284,0.8497507034227536,0.49
1583,0,0.28,0.05,0.1,0.2809,0.058,852.0,0.46,273.0,4.812452867335376,0.44291968061391,0.4
1584,0,0.28,0.05,0.1,0.2809,0.058,781.0,0.42,273.0,5.010394553590857,0.5044470423706245,0.35
1585,0,0.28,0.05,0.1,0.2809,0.058,1191.0,0.6,273.0,6.675329085410239,0.5896730484728905,0.54
1586,0,0.28,0.05,0.1,0.2809,0.058,406.0,0.4,273.0,4.013065942257064,0.4531886285911924,0.12
1587,0,0.28,0.05,0.1,0.2809,0.058,522.0,0.3,273.0,6.506846302907827,0.5260213456274707,0.24
1588,0,0.28,0.05,0.1,0.2809,0.058,978.0,0.52,273.0,5.677535075134736,0.6066980977750408,0.44
1589,0,0.28,0.05,0.1,0.2809,0.058,852.0,0.46,298.0,3.400863579962252,0.6050666822545088,0.4
1590,0,0.28,0.05,0.1,0.2809,0.058,781.0,0.42,298.0,3.487331433866281,0.6102169161882279,0.35
1591,0,0.28,0.05,0.1,0.2809,0.058,1191.0,0.6,298.0,3.962558044023313,0.7150107906048555,0.54
1592,0,0.28,0.05,0.1,0.2809,0.058,406.0,0.4,298.0,2.8850349516998497,0.470266859137364,0.12
1593,0,0.28,0.05,0.1,0.2809,0.058,522.0,0.3,298.0,4.021159356518171,0.5374438382794042,0.24
1594,0,0.28,0.05,0.1,0.2809,0.058,978.0,0.52,298.0,3.455884414560637,0.5754084584902812,0.44
1595,0,0.28,0.05,0.1,0.2809,0.058,656.0,0.39,298.0,2.1459542282877666,0.666490957324491,0.17
1596,0,0.28,0.05,0.1,0.2809,0.058,629.0,0.39,298.0,2.472748115841827,0.6008076210388926,0.25
1597,0,0.28,0.05,0.1,0.2809,0.058,705.0,0.38,298.0,2.6349241871487386,0.6821573853047139,0.36
1598,0,0.28,0.05,0.1,0.2809,0.058,751.0,0.41,298.0,2.753072412403103,0.5937835098070415,0.39
1599,0,0.28,0.05,0.1,0.2809,0.058,1148.0,0.6,298.0,2.995744954113866,0.554191179667814,0.52
1600,0,0.28,0.05,0.1,0.2809,0.058,500.0,0.28,298.0,2.2603907173798468,0.486387309203834,0.23
1601,0,0.28,0.05,0.1,0.2809,0.058,656.0,0.39,273.0,3.141577100844562,0.5278792080695219,0.17
1602,0,0.28,0.05,0.1,0.2809,0.058,629.0,0.39,273.0,3.72314745262408,0.5140644987367201,0.25
1603,0,0.28,0.05,0.1,0.2809,0.058,705.0,0.38,273.0,4.072740016424035,0.6492343343689186,0.36
1604,0,0.28,0.05,0.1,0.2809,0.058,751.0,0.41,273.0,4.269884828314878,0.4955669657649542,0.39
1605,0,0.28,0.05,0.1,0.2809,0.058,1148.0,0.6,273.0,4.532624939678664,0.4964030521649686,0.52
1606,0,0.28,0.05,0.1,0.2809,0.058,500.0,0.28,273.0,3.3551248627427204,0.4727612789981206,0.23
1607,0,0.28,0.05,0.1,0.2809,0.058,917.0,0.55,288.0,4.53505432383856,0.3914700721470019,0.23
1608,0,0.28,0.05,0.1,0.2809,0.058,917.0,0.55,298.0,3.835141859389468,0.4057245042467368,0.23
1609,0,0.28,0.05,0.1,0.2809,0.058,917.0,0.55,313.0,3.1646547827849854,0.498203074692486,0.23
1610,0,0.28,0.05,0.1,0.2809,0.058,190.0,0.12,273.0,1.8984039979078693,0.3869177723814585,0.07
1611,0,0.28,0.05,0.1,0.2809,0.058,271.0,0.16,273.0,2.789831065417965,0.3598700569645416,0.1
1612,0,0.28,0.05,0.1,0.2809,0.058,1068.0,0.53,273.0,4.805547789649991,0.4863543621792476,0.44
1614,0,0.28,0.05,0.1,0.2809,0.058,550.0,0.29,273.0,3.5363296242358326,0.3643956669511757,0.22
1615,0,0.28,0.05,0.1,0.2809,0.058,2305.0,1.21,273.0,5.6646493828971325,0.6065233665178915,0.89
1616,0,0.28,0.05,0.1,0.2809,0.058,734.0,0.39,273.0,3.755815529689043,0.3874306896885631,0.29
1617,0,0.28,0.05,0.1,0.2809,0.058,1293.0,0.66,273.0,4.783858531823723,0.4929095547428482,0.55
1618,0,0.28,0.05,0.1,0.2809,0.058,2436.0,1.33,273.0,5.436532337241949,0.6407407696765576,0.89
1619,0,0.28,0.05,0.1,0.2809,0.058,190.0,0.12,298.0,1.6487541260099037,0.457257343378924,0.07
1620,0,0.28,0.05,0.1,0.2809,0.058,271.0,0.16,298.0,2.095455075919252,0.4340681292035469,0.1
1621,0,0.28,0.05,0.1,0.2809,0.058,1068.0,0.53,298.0,3.093199651361662,0.4856132704802033,0.44
1622,0,0.28,0.05,0.1,0.2809,0.058,328.0,0.2,298.0,1.947056740729364,0.4298521199538619,0.12
1623,0,0.28,0.05,0.1,0.2809,0.058,550.0,0.29,298.0,2.3278872996433737,0.4186502316440949,0.22
1624,0,0.28,0.05,0.1,0.2809,0.058,2305.0,1.21,298.0,3.488374590828298,0.6153490354960393,0.89
1625,0,0.28,0.05,0.1,0.2809,0.058,734.0,0.39,298.0,2.3357682693572017,0.4985990257038943,0.29
1626,0,0.28,0.05,0.1,0.2809,0.058,1293.0,0.66,298.0,2.984419214799499,0.5030349810576015,0.55
1627,0,0.28,0.05,0.1,0.2809,0.058,2436.0,1.33,298.0,3.2455079461521072,0.6780725830797365,0.89
1628,0,0.28,0.05,0.1,0.2809,0.058,761.0,0.419,273.0,3.195477591794716,0.4483058276202832,0.363
1629,0,0.28,0.05,0.1,0.2809,0.058,963.0,0.508,273.0,4.880473961853597,0.6239088725278064,0.439
1630,0,0.28,0.05,0.1,0.2809,0.058,1283.0,0.686,273.0,5.572670352920861,0.5998407964180006,0.582
1631,0,0.28,0.05,0.1,0.2809,0.058,1383.0,0.736,273.0,4.67191816651891,0.6177368409873576,0.633
1632,0,0.28,0.05,0.1,0.2809,0.058,761.0,0.419,298.0,2.426118995324491,0.5251134195255068,0.363
1633,0,0.28,0.05,0.1,0.2809,0.058,963.0,0.508,298.0,3.145460980309576,0.726164638017338,0.439
1634,0,0.28,0.05,0.1,0.2809,0.058,1283.0,0.686,298.0,4.29425460753688,0.7734368346694338,0.582
1635,0,0.28,0.05,0.1,0.2809,0.058,1383.0,0.736,298.0,3.9597604392971335,0.7504716892745668,0.633
1636,0,0.28,0.05,0.1,0.2809,0.058,1283.0,0.686,323.0,1.2665902642371032,0.7525980748400584,0.582
1637,0,0.28,0.05,0.1,0.2809,0.058,1270.0,0.55,273.0,7.138521547583382,0.4807306934579231,0.51
1638,0,0.28,0.05,0.1,0.2809,0.058,1270.0,0.55,298.0,4.872498448344046,0.4935167559440352,0.51
1639,0,0.28,0.05,0.1,0.2809,0.058,1270.0,0.55,318.0,3.403939073985861,0.5722803426720433,0.51
1640,0,0.28,0.05,0.1,0.2809,0.058,1223.0,0.52,273.0,6.925305044371902,0.4656789323418263,0.45
1641,0,0.28,0.05,0.1,0.2809,0.058,1223.0,0.52,298.0,4.678366620895789,0.5155372018206138,0.45
1642,0,0.28,0.05,0.1,0.2809,0.058,1223.0,0.52,318.0,3.3599266059906068,0.5701083260527081,0.45
1643,0,0.28,0.05,0.1,0.2809,0.058,965.0,0.41,273.0,6.7093767125216575,0.4577427684031967,0.37
1644,0,0.28,0.05,0.1,0.2809,0.058,965.0,0.41,298.0,4.494448012386666,0.5690157428439503,0.37
1645,0,0.28,0.05,0.1,0.2809,0.058,965.0,0.41,328.0,3.20280383296636,0.602243134337732,0.37
1646,0,0.28,0.05,0.1,0.2809,0.058,512.0,0.23,273.0,3.420111672408732,0.4029208283117493,0.19
1647,0,0.28,0.05,0.1,0.2809,0.058,512.0,0.23,298.0,2.4733360733815672,0.484500680285972,0.19
1648,0,0.28,0.05,0.1,0.2809,0.058,512.0,0.23,328.0,1.8503967395085017,0.5826465157692435,0.19
1649,0,0.28,0.05,0.1,0.2809,0.058,1265.0,0.53,273.0,7.1567635227907385,0.4543373312576927,0.46
1650,0,0.28,0.05,0.1,0.2809,0.058,1265.0,0.53,298.0,4.883521616045553,0.5036841075752612,0.46
1651,0,0.28,0.05,0.1,0.2809,0.058,1265.0,0.53,328.0,3.569792698409309,0.5743412588921557,0.46
1652,0,0.28,0.05,0.1,0.2809,0.058,1175.0,0.5,273.0,6.940620636053096,0.518886662931383,0.44
1653,0,0.28,0.05,0.1,0.2809,0.058,1175.0,0.5,298.0,4.604963842940894,0.5140893698392246,0.44
1654,0,0.28,0.05,0.1,0.2809,0.058,1175.0,0.5,328.0,3.25440378602068,0.6290313583105585,0.44
1655,0,0.28,0.05,0.1,0.2809,0.058,1145.0,0.53,298.0,4.110542813930501,0.4455515970131463,0.42
1656,0,0.28,0.05,0.1,0.2809,0.058,980.0,0.48,298.0,3.0956864319976147,0.5995090371251173,0.35
1673,0,0.28,0.05,0.1,0.2809,0.058,2908.0,1.473,273.0,5.3400014878499205,0.681745025053913,1.262
1674,0,0.28,0.05,0.1,0.2809,0.058,2908.0,1.473,298.0,3.222181682712047,0.703815376444218,1.262
1675,0,0.28,0.05,0.1,0.2809,0.058,3010.0,1.506,273.0,5.11459417278857,0.6818721926786233,1.289
1677,0,0.28,0.05,0.1,0.2809,0.058,702.0,0.43,273.0,2.952536210514898,0.551003921853186,0.28
1678,0,0.28,0.05,0.1,0.2809,0.058,702.0,0.43,298.0,1.8477516212737988,0.6416554494850207,0.28
1679,0,0.28,0.05,0.1,0.2809,0.058,2271.0,0.95,273.0,6.475656708676129,0.6095989812735364,0.87
1680,0,0.28,0.05,0.1,0.2809,0.058,2271.0,0.95,298.0,3.711346541615108,0.6350451158432716,0.87
1681,0,0.28,0.05,0.1,0.2809,0.058,1287.0,0.5,273.0,4.801894087127825,0.4500384470720702,0.47
1682,0,0.28,0.05,0.1,0.2809,0.058,1287.0,0.5,298.0,3.263233896601931,0.5437728394796012,0.47
1683,0,0.28,0.05,0.1,0.2809,0.058,252.0,0.136,273.0,5.927685550571755,0.5746642044365057,0.1076
1684,0,0.28,0.05,0.1,0.2809,0.058,358.0,0.1668,273.0,6.957441333246021,0.6974843295120643,0.1429
1685,0,0.28,0.05,0.1,0.2809,0.058,1384.0,0.626,273.0,10.377313648245932,0.6645010521723145,0.4964
1686,0,0.28,0.05,0.1,0.2809,0.058,2290.0,1.1873,273.0,8.632090151328484,0.8179010040967751,0.9245
1687,0,0.28,0.05,0.1,0.2809,0.058,252.0,0.136,298.0,4.808183013617616,0.7782539738150445,0.1076
1688,0,0.28,0.05,0.1,0.2809,0.058,358.0,0.1668,298.0,5.0781376903206334,0.7105524325764986,0.1429
1689,0,0.28,0.05,0.1,0.2809,0.058,1384.0,0.626,298.0,7.218164613291572,0.7344041356721487,0.4964
1690,0,0.28,0.05,0.1,0.2809,0.058,2290.0,1.1873,298.0,6.135727581252834,0.8800472609706319,0.9245
1729,0,0.28,0.05,0.1,0.2809,0.058,1324.0,0.635,298.0,4.116913006529775,0.4096111210249707,0.536
1730,0,0.28,0.05,0.1,0.2809,0.058,1526.0,0.726,298.0,4.3514923632268205,0.4548967019680821,0.617
1731,0,0.28,0.05,0.1,0.2809,0.058,1631.0,0.771,298.0,3.4975917359721915,0.5082783078998313,0.598
1732,0,0.28,0.05,0.1,0.2809,0.058,1582.0,0.761,298.0,2.635927064883372,0.463398202798391,0.62
1733,0,0.28,0.05,0.1,0.2809,0.058,1324.0,0.635,323.0,2.582128177754156,0.5090198783304913,0.536
1734,0,0.28,0.05,0.1,0.2809,0.058,1526.0,0.726,323.0,2.697122948059311,0.5577083470603654,0.617
1735,0,0.28,0.05,0.1,0.2809,0.058,1631.0,0.771,323.0,2.2832757695243453,0.5884555795745015,0.598
1736,0,0.28,0.05,0.1,0.2809,0.058,1582.0,0.761,323.0,1.6743142420265174,0.5639805646445928,0.62
1737,0,0.28,0.05,0.1,0.2809,0.058,1713.0,0.73,273.0,7.441724736779726,0.636207090033206,0.73
1738,0,0.28,0.05,0.1,0.2809,0.058,1893.0,0.79,273.0,7.244663555625657,0.6596892361522648,0.78
1739,0,0.28,0.05,0.1,0.2809,0.058,1871.0,0.8,273.0,6.906300950479082,0.6546172595182795,0.79
1740,0,0.28,0.05,0.1,0.2809,0.058,1713.0,0.73,298.0,4.477164896739287,0.7236335648497175,0.73
1741,0,0.28,0.05,0.1,0.2809,0.058,814.2,0.549,273.0,3.421385881419348,0.4731659941357285,0.25
1742,0,0.28,0.05,0.1,0.2809,0.058,814.2,0.549,298.0,2.294963683361704,0.4999310071463044,0.25
1761,0,0.28,0.05,0.1,0.2809,0.058,1234.0,0.56,298.0,3.868379705803745,0.3568112614161497,0.56
1762,0,0.28,0.05,0.1,0.2809,0.058,1234.0,0.56,308.0,3.0710909442088723,0.4040333680447803,0.56
1763,0,0.28,0.05,0.1,0.2809,0.058,1234.0,0.56,318.0,2.437098729608394,0.4534693745666253,0.56
1764,0,0.28,0.05,0.1,0.2809,0.058,790.0,0.36,273.0,4.758251279720866,0.4066391266119672,0.26
1765,0,0.28,0.05,0.1,0.2809,0.058,1450.0,0.63,273.0,5.832713036242213,0.5857129491720577,0.46
1766,0,0.28,0.05,0.1,0.2809,0.058,1860.0,0.91,273.0,4.8114559871503255,0.6761613503588024,0.62
1767,0,0.28,0.05,0.1,0.2809,0.058,680.0,0.27,273.0,3.8856010049600536,0.4068287020021171,0.22
1768,0,0.28,0.05,0.1,0.2809,0.058,1460.0,0.6,273.0,4.890633000336649,0.5954510021350718,0.39
1769,0,0.28,0.05,0.1,0.2809,0.058,2340.0,1.1,273.0,4.3518495773014205,0.7264869595956027,0.6
1770,0,0.28,0.05,0.1,0.2809,0.058,790.0,0.36,298.0,3.232657326521266,0.5481415147081419,0.26
1771,0,0.28,0.05,0.1,0.2809,0.058,1450.0,0.63,298.0,3.3865750830915,0.628371959180746,0.46
1772,0,0.28,0.05,0.1,0.2809,0.058,1860.0,0.91,298.0,2.4550148601576764,0.751714224159493,0.62
1773,0,0.28,0.05,0.1,0.2809,0.058,680.0,0.27,298.0,2.5486990677303574,0.4880625781012552,0.22
1774,0,0.28,0.05,0.1,0.2809,0.058,1460.0,0.6,298.0,2.796156762706602,0.6623218702716794,0.39
1775,0,0.28,0.05,0.1,0.2809,0.058,2340.0,1.1,298.0,2.3845288313608104,0.8092475511054364,0.6
1776,0,0.28,0.05,0.1,0.2809,0.058,258.4,0.3231,273.0,2.2705965564218844,0.3302401595584783,0.087
1777,0,0.28,0.05,0.1,0.2809,0.058,258.4,0.3231,288.0,1.919919348122244,0.3521414214200313,0.087
1778,0,0.28,0.05,0.1,0.2809,0.058,258.4,0.3231,298.0,1.6820529247594076,0.4130695612826127,0.087
1779,0,0.28,0.05,0.1,0.2809,0.058,154.9,0.2831,273.0,1.858260001083998,0.3943338656968819,0.0576
1780,0,0.28,0.05,0.1,0.2809,0.058,154.9,0.2831,288.0,1.4550782380892058,0.4458530114139816,0.0576
1781,0,0.28,0.05,0.1,0.2809,0.058,154.9,0.2831,298.0,1.3919139523917532,0.4833733742958882,0.0576
1782,0,0.28,0.05,0.1,0.2809,0.058,131.2,0.2378,273.0,1.2361768382973084,0.3945446917297674,0.0094
1783,0,0.28,0.05,0.1,0.2809,0.058,131.2,0.2378,288.0,0.9825138008645816,0.465727410290589,0.0094
1784,0,0.28,0.05,0.1,0.2809,0.058,131.2,0.2378,298.0,0.8577626038605445,0.5189570331241651,0.0094
1785,0,0.28,0.05,0.1,0.2809,0.058,288.0,0.3932,273.0,2.6798199534835567,0.3136879176874779,0.121
1786,0,0.28,0.05,0.1,0.2809,0.058,288.0,0.3932,288.0,2.23382019009561,0.3570526126058944,0.121
1787,0,0.28,0.05,0.1,0.2809,0.058,288.0,0.3932,298.0,1.984889232905751,0.4118588069340749,0.121
1788,0,0.28,0.05,0.1,0.2809,0.058,684.4,0.4821,273.0,3.5038679353239197,0.4199397708116562,0.212
1789,0,0.28,0.05,0.1,0.2809,0.058,684.4,0.4821,288.0,2.7405344565147804,0.4834087463322974,0.212
1790,0,0.28,0.05,0.1,0.2809,0.058,684.4,0.4821,298.0,2.382185595520368,0.5375653094938644,0.212
1791,0,0.28,0.05,0.1,0.2809,0.058,519.0,0.65,273.0,2.122797317641669,0.4374792659979954,0.12
1792,0,0.28,0.05,0.1,0.2809,0.058,1008.0,0.7,273.0,4.687072288503237,0.4358553704739004,0.3
1793,0,0.28,0.05,0.1,0.2809,0.058,1463.0,0.75,273.0,5.589888444325917,0.5669233962492232,0.51
1794,0,0.28,0.05,0.1,0.2809,0.058,1917.0,1.0,273.0,6.4117203679722445,0.6239088154520341,0.66
1795,0,0.28,0.05,0.1,0.2809,0.058,2782.0,1.58,273.0,5.582018548236729,0.7383613238930467,0.88
1796,0,0.28,0.05,0.1,0.2809,0.058,3180.0,1.86,273.0,4.8771102120785175,0.786334857438558,0.98
1797,0,0.28,0.05,0.1,0.2809,0.058,3158.0,1.92,273.0,4.690734857697811,0.7809794394899993,0.95
1798,0,0.28,0.05,0.1,0.2809,0.058,3325.0,2.25,273.0,4.327097312929852,0.8256617712017296,0.98
1799,0,0.28,0.05,0.1,0.2809,0.058,867.0,0.69,273.0,3.673506986977666,0.4309835055797366,0.25
