,Unnamed: 0,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,K,n,R2
5372,0,GOC-1,Methane,0,0,0,0,0.2495,-0.323,926.8,0.47,0.08,0.39,89.73,8.87,0.41,298,0.082003752,0.204108323,506,1.52130888,0.727488447,0.99739373
5384,12,GOC-2,Methane,0,0,0,0,0.2495,-0.323,1306.4,0.67,0.12,0.55,89.55,9.52,0.33,298,0.030198416,0.102069512,507,1.831289525,0.753556434,0.998250094
5400,28,GOC-3,Methane,0,0,0,0,0.2495,-0.323,955.2,0.5,0.07,0.43,89.96,8.51,0.37,298,0.051872876,0.135219769,508,1.444858185,0.723952379,0.998075214
5413,41,GOC-4,Methane,0,0,0,0,0.2495,-0.323,858.5,0.45,0.08,0.37,90.74,8.49,0.28,298,0.032565415,0.071412125,509,1.397808125,0.761922682,0.997967831
5427,55,GOC-2,Methane,0,0,0,0,0.2495,-0.323,1306.4,0.67,0.12,0.55,89.55,9.52,0.33,273,0.030264935,0.15946715,510,2.597984685,0.699017331,0.997906739
5437,65,,Methane,0,0,0,0,0.2495,-0.323,1306.4,0.67,0.12,0.55,89.55,9.52,0.33,323,0.048982899,0.067202193,511,1.081185446,0.808974034,0.998152171
5448,0,SC-1,Methane,0,0,0,0,0.2495,-0.323,423.91,0.16,0.01,0.15,90.97,9.03,,298,0.038222308,0.093232399,512,1.375465979,0.678704766,0.994745807
5457,9,SC-4,Methane,0,0,0,0,0.2495,-0.323,841.63,0.32,0.02,0.3,91.42,8.58,,298,0.021101139,0.095874691,513,1.803463863,0.643306999,0.995855421
5468,20,SC-6,Methane,0,0,0,0,0.2495,-0.323,914.3,0.35,0.03,0.32,92.37,7.63,,298,0.039190781,0.169845086,514,1.917209365,0.648880533,0.995365097
5479,31,SC-6,Methane,0,0,0,0,0.2495,-0.323,914.3,0.35,0.03,0.32,92.37,7.63,,288,0.021325631,0.143142477,515,2.205728844,0.59436026,0.994832834
5489,41,,Methane,0,0,0,0,0.2495,-0.323,914.3,0.35,0.03,0.32,92.37,7.63,,308,0.01650019,0.056591212,516,1.621535744,0.678938945,0.996812005
5499,0,AC,Methane,0,0,0,0,0.2495,-0.323,330,0.281,0.2059,0.0751,,,,298,6.775119556,1.423918855,517,0.622354728,0.459241326,0.994318485
5506,7,AC-APS,Methane,0,0,0,0,0.2495,-0.323,256.1,0.27,0.2001,0.0699,,,,298,4.780792223,0.647099857,518,0.326315522,0.570873533,0.988941006
5513,14,AC-HP,Methane,0,0,0,0,0.2495,-0.323,323.9,0.28,0.2078,0.0722,,,,298,5.743495559,0.464768705,519,0.162033274,0.699662822,0.993227595
5520,21,AC-SA-APS,Methane,0,0,0,0,0.2495,-0.323,216.7,0.242,0.1879,0.0541,,,,298,4.722672561,0.311373088,520,0.12394112,0.718414752,0.994791944
5527,0,AC,Methane,0,0,0,0,0.2495,-0.323,2163,1.06,0.32,0.74,,,0.68,298,2.161613742,3.025921046,521,2.329441959,0.484489357,0.994829787
5537,10,AC-U,Methane,0,0,0,0,0.2495,-0.323,1924,0.92,0.3,0.62,,,0.77,298,1.186210201,1.840218134,522,2.611861459,0.464614157,0.980683987
5546,19,AC-OX,Methane,0,0,0,0,0.2495,-0.323,1878,1.14,0.55,0.59,,,1.01,298,1.964898437,1.307452213,523,1.459126985,0.517413776,0.971649492
5555,28,AC-OX-U1,Methane,0,0,0,0,0.2495,-0.323,1695,0.88,0.32,0.56,,,4.02,298,1.528066455,1.021454087,524,1.708829229,0.594864776,0.970960465
5565,38,AC-OX-U2,Methane,0,0,0,0,0.2495,-0.323,1617,0.85,0.32,0.53,,,5.37,298,1.861467896,0.816509431,525,1.557636083,0.602574661,0.969386983
5574,0,BEA-ZTC,Methane,0,0,0,0,0.2495,-0.323,3104,1.41,0.15,1.26,88.7,5.09,,283,4.775043603,4.675449871,526,3.2433635,0.371096102,0.962967962
5582,8,,Methane,0,0,0,0,0.2495,-0.323,3104,1.41,0.15,1.26,88.7,5.09,,298,4.592036634,3.711439589,527,2.510434684,0.393373033,0.973065692
5590,16,,Methane,0,0,0,0,0.2495,-0.323,3104,1.41,0.15,1.26,88.7,5.09,,313,4.597492127,3.181233933,528,2.059287388,0.387414079,0.978484483
5598,24,,Methane,0,0,0,0,0.2495,-0.323,3104,1.41,0.15,1.26,88.7,5.09,,328,4.414485159,2.21722365,529,1.425796612,0.410965948,0.973488508
5606,32,BEA-ZTC-873K,Methane,0,0,0,0,0.2495,-0.323,2447,1.07,0.08,0.99,90.8,3.15,,283,4.615384615,4.735331633,530,3.576033724,0.318129738,0.932759632
5614,40,,Methane,0,0,0,0,0.2495,-0.323,2447,1.07,0.08,0.99,90.8,3.15,,298,4.615384615,3.97002551,531,2.734340961,0.362304091,0.969021544
5622,48,,Methane,0,0,0,0,0.2495,-0.323,2447,1.07,0.08,0.99,90.8,3.15,,313,4.807692308,3.109056122,532,1.972718645,0.421342144,0.966068035
5630,56,,Methane,0,0,0,0,0.2495,-0.323,2447,1.07,0.08,0.99,90.8,3.15,,328,4.807692308,2.391581633,533,1.563334607,0.451169961,0.952998705
5638,64,BEA-ZTC-1073K,Methane,0,0,0,0,0.2495,-0.323,1385,0.59,0.06,0.53,93.6,2.23,,283,4.71257271,3.164706074,534,2.353495516,0.297665987,0.938769988
5646,72,,Methane,0,0,0,0,0.2495,-0.323,1385,0.59,0.06,0.53,93.6,2.23,,298,4.914372989,2.638879862,535,1.776718872,0.342359541,0.962090065
5654,80,,Methane,0,0,0,0,0.2495,-0.323,1385,0.59,0.06,0.53,93.6,2.23,,313,5.115198388,2.160883729,536,1.376722351,0.383713119,0.954722726
5662,88,,Methane,0,0,0,0,0.2495,-0.323,1385,0.59,0.06,0.53,93.6,2.23,,328,4.933870601,1.682278296,537,1.046646705,0.429389421,0.965705504
5670,96,FAU-ZTC,Methane,0,0,0,0,0.2495,-0.323,2956,1.36,0.16,1.2,89.5,4.94,,283,4.503464821,4.096248004,538,2.797083995,0.396930537,0.955297275
5678,104,,Methane,0,0,0,0,0.2495,-0.323,2956,1.36,0.16,1.2,89.5,4.94,,298,4.894093305,3.595922481,539,2.184074275,0.421458655,0.974637969
5686,112,,Methane,0,0,0,0,0.2495,-0.323,2956,1.36,0.16,1.2,89.5,4.94,,313,4.872689004,2.595940318,540,1.476585984,0.493618395,0.971408275
5694,120,,Methane,0,0,0,0,0.2495,-0.323,2956,1.36,0.16,1.2,89.5,4.94,,328,5.662507692,1.995282135,541,1.103323497,0.536896115,0.959677639
5702,128,FAU-ZTC-873K,Methane,0,0,0,0,0.2495,-0.323,2738,1.21,0.09,1.12,90.9,3.22,,283,4.792820317,4.858011505,542,3.435273477,0.326045572,0.949765598
5710,136,,Methane,0,0,0,0,0.2495,-0.323,2738,1.21,0.09,1.12,90.9,3.22,,298,5,3.906399179,543,2.631844725,0.365719055,0.953945396
5718,144,,Methane,0,0,0,0,0.2495,-0.323,2738,1.21,0.09,1.12,90.9,3.22,,313,5.017185411,3.049813825,544,2.004662507,0.405392813,0.95732608
5726,152,,Methane,0,0,0,0,0.2495,-0.323,2738,1.21,0.09,1.12,90.9,3.22,,328,5.214817644,2.574082251,545,1.626525019,0.431075388,0.964996518
5734,160,FAU-ZTC-1073K,Methane,0,0,0,0,0.2495,-0.323,2145,0.95,0.07,0.88,92.1,2.36,,283,5.579654079,4.964652956,546,3.269149328,0.325414747,0.963467403
5742,168,,Methane,0,0,0,0,0.2495,-0.323,2145,0.95,0.07,0.88,92.1,2.36,,298,4.813437492,3.952442159,547,2.507526838,0.363070542,0.979125712
5750,176,,Methane,0,0,0,0,0.2495,-0.323,2145,0.95,0.07,0.88,92.1,2.36,,313,5.20727781,3.422236504,548,2.079804714,0.382524482,0.973308025
5758,184,,Methane,0,0,0,0,0.2495,-0.323,2145,0.95,0.07,0.88,92.1,2.36,,328,4.82342077,2.988431877,549,1.884848874,0.384258353,0.974631928
5766,0,CMS80070-10,Methane,0,0,0,0,0.2495,-0.323,786.5,0.2815,0.0047,0.2768,,,,273,0.030371204,0.177742938,550,1.705483183,0.55975724,0.993666648
5778,12,CMS80070-20,Methane,0,0,0,0,0.2495,-0.323,325.3,0.1186,0.0058,0.1128,,,,273,0.065241845,0.1266825,551,0.90997202,0.638521669,0.996688278
5790,24,Pre-AC,Methane,0,0,0,0,0.2495,-0.323,1083.4,0.3862,0.0048,0.3814,,,,273,0.049493813,0.164911707,552,1.694546232,0.740440073,0.999403532
5803,0,MAC,Methane,0,0,0,0,0.2495,-0.323,671.17,0.333,0.066,0.267,,,,298,0.060460436,0.135659491,553,1.113174102,0.750884364,0.99721428
5812,9,,Methane,0,0,0,0,0.2495,-0.323,671.17,0.333,0.066,0.267,,,,308,0.0672,0.095340502,554,0.909434452,0.767601183,0.997474089
5821,18,,Methane,0,0,0,0,0.2495,-0.323,671.17,0.333,0.066,0.267,,,,323,0.074923281,0.062909567,555,0.696043729,0.825371041,0.994960404
5830,191,CPC-550,Methane,0,0,0,0,0.2495,-0.323,1630,0.66,0.07,0.59,60.62,,7.88,298,1.157024793,1.640290955,556,1.548471622,0.461236309,0.998969324
5842,203,CPC-600,Methane,0,0,0,0,0.2495,-0.323,2059,0.89,0.15,0.74,59,,6.34,298,3.47107438,2.265796389,557,1.604089541,0.471225295,0.992859992
5852,213,CPC-650,Methane,0,0,0,0,0.2495,-0.323,2967,1.31,0.25,1.06,64.84,,5.38,298,2.378328742,1.639770454,558,1.545612231,0.555762147,0.99464408
5864,225,CPC-700,Methane,0,0,0,0,0.2495,-0.323,3242,1.51,0.38,1.13,74.29,,4.22,298,1.414141414,2.117508344,559,1.96791982,0.529522701,0.997981142
5875,236,CPC-800,Methane,0,0,0,0,0.2495,-0.323,2872,1.49,0.76,0.73,76.56,,1,298,0.899908173,1.133240629,560,1.316148239,0.65923422,0.99936931
5890,37,CNS-AC,Methane,0,0,0,0,0.2495,-0.323,1378,0.63,0.09,0.54,,,,303,0.197520029,0.423296013,561,1.423526208,0.525468463,0.99212768
5903,50,,Methane,0,0,0,0,0.2495,-0.323,1378,0.63,0.09,0.54,,,,323,0.168118958,0.246335837,562,1.010034596,0.592062502,0.995276703
5915,62,,Methane,0,0,0,0,0.2495,-0.323,1378,0.63,0.09,0.54,,,,343,0.237665969,0.183051442,563,0.739663188,0.64749199,0.996133071
5928,10,AC,Methane,0,0,0,0,0.2495,-0.323,885,0.483,0.156,0.327,90.96,8.3,,313,0.023690716,0.019558296,564,0.654719907,0.817921997,0.998327634
5939,33,PS,Methane,0,0,0,0,0.2495,-0.323,790,0.325,0.069,0.256,95.69,3.99,,313,1.011904762,3.62194855,565,2.008229318,1.166013269,0.473749846
5952,60,ML,Methane,0,0,0,0,0.2495,-0.323,496,0.22,0.015,0.205,95.09,4.356,,313,0.020746888,0.085361475,566,0.896653458,0.62225685,0.998025548
5963,83,GF,Methane,0,0,0,0,0.2495,-0.323,310,0.13,0.021,0.109,86.51,11.09,,313,0.030975924,0.059108189,567,0.462269899,0.692185991,0.99572458
5974,39,CS-CO2,Methane,0,0,0,0,0.2495,-0.323,1045,0.48,0.08,0.4,,,,303,0.225255973,0.351245085,568,1.129313425,0.514628826,0.992185108
5987,52,CS-H2O,Methane,0,0,0,0,0.2495,-0.323,998,0.53,0.15,0.38,,,,303,0.187713311,0.309305374,569,1.072115445,0.514777038,0.993274465
6001,66,Calgon BP,Methane,0,0,0,0,0.2495,-0.323,1129,0.5,0.04,0.46,,,,303,0.200227531,0.220183486,570,0.786763027,0.610706603,0.996772334
6013,0,MA-PC-3/PFA-10,Methane,0,0,0,0,0.2495,-0.323,1300,0.553,0.128,0.425,,,,298,0.850242621,1.344047511,571,1.675124118,0.500780354,0.993938868
6027,14,MA-PC-4/PFA,Methane,0,0,0,0,0.2495,-0.323,1180,0.505,0.131,0.374,,,,298,1.62387731,1.524164004,572,1.547577897,0.488878664,0.992903588
6040,27,Norit-R2,Methane,0,0,0,0,0.2495,-0.323,1280,1.074,0.605,0.469,,,,298,1.814870021,1.343783952,573,1.518096351,0.397794946,0.960947168
6049,36,MA-PC-2/PFA,Methane,0,0,0,0,0.2495,-0.323,1000,0.384,0.053,0.331,,,,298,2.586923354,1.376359893,574,1.070331107,0.513343133,0.994563087
6059,9,AC-1,Methane,0,0,0,0,0.2495,-0.323,910,0.455,0.081,0.374,,,,285,3.322734945,1.549262456,575,1.146940888,0.566997038,0.969384853
6067,25,AC-2,Methane,0,0,0,0,0.2495,-0.323,1071,0.516,0.123,0.393,,,,285,4.752981261,1.75786126,576,0.962054405,0.643338445,0.972552027
6075,41,AC-1,Methane,0,0,0,0,0.2495,-0.323,910,0.455,0.081,0.374,,,,300,4.170554594,1.082502446,577,0.768881667,0.662704622,0.947105809
6083,57,AC-2,Methane,0,0,0,0,0.2495,-0.323,1071,0.516,0.123,0.393,,,,300,4.746388394,1.27490539,578,0.81251949,0.648321573,0.956395277
6091,73,AC-1,Methane,0,0,0,0,0.2495,-0.323,910,0.455,0.081,0.374,,,,320,4.326241135,0.864265928,579,0.605455063,0.684542503,0.935236151
6099,89,AC-2,Methane,0,0,0,0,0.2495,-0.323,1071,0.516,0.123,0.393,,,,320,5.115452931,1.157242556,580,0.629987446,0.64150077,0.959753274
6107,0,DO,Methane,0,0,0,0,0.2495,-0.323,2650,1.21,0.16,1.05,88.06,11.76,,298,1.19760479,2.005145278,581,2.508405735,0.423496059,0.983461754
6118,11,DO-1000,Methane,0,0,0,0,0.2495,-0.323,2200,1.01,0.14,0.87,90.44,9.1,,298,0.718562874,1.248486683,582,2.266673092,0.401751019,0.979948729
6129,22,DO-1350,Methane,0,0,0,0,0.2495,-0.323,1800,0.89,0.22,0.67,97.12,2.1,,298,0.718562874,1.021489104,583,1.866307507,0.409037718,0.980535766
6141,34,DO-1500,Methane,0,0,0,0,0.2495,-0.323,1300,0.66,0.15,0.51,97.75,2.25,,298,0.319361277,0.491828087,584,1.411951516,0.428653656,0.983784162
6154,47,PA,Methane,0,0,0,0,0.2495,-0.323,3080,1.54,0.32,1.22,93.4,6.08,,298,1.25984252,1.8693325,585,2.222020226,0.475412845,0.989191605
6162,55,PA-1000,Methane,0,0,0,0,0.2495,-0.323,2890,1.45,0.31,1.14,96.26,3.75,,298,1.811023622,2.280329375,586,2.248082786,0.453472969,0.984360161
6172,65,PA-1350,Methane,0,0,0,0,0.2495,-0.323,2430,1.24,0.27,0.97,97.8,2.2,,298,2.519685039,2.803409612,587,2.132910285,0.441088042,0.989986396
6182,75,PA-1500,Methane,0,0,0,0,0.2495,-0.323,2320,1.23,0.3,0.93,97.85,2.15,,298,0.708661417,0.934592608,588,1.870605251,0.461394474,0.982087467
6193,0,SBL-CO-PP-C-7,Methane,0,0,0,0,0.2495,-0.323,2679,1.335,0.185,1.15,,,,298,0.40476514,0.834437086,589,1.778271118,0.519772635,0.993659381
6205,12,SBL-CO-PP-C-20,Methane,0,0,0,0,0.2495,-0.323,2330,1.27,0.49,0.78,,,,298,0.80574936,0.655629139,590,1.190740862,0.574236178,0.990538511
6217,24,SBL-CO-PP-20,Methane,0,0,0,0,0.2495,-0.323,1421,0.857,0.241,0.616,,,,298,0.693119318,0.202649007,591,0.483227858,0.629340522,0.985582413
6228,35,SBL-CO-PP-7,Methane,0,0,0,0,0.2495,-0.323,820,0.932,0.577,0.355,,,,298,1.518098198,0.131125828,592,0.224442427,0.698798521,0.980736672
6238,45,CO-PP-0,Methane,0,0,0,0,0.2495,-0.323,695,0.857,0.593,0.264,,,,298,1.696303561,0.047682119,593,0.104002998,0.872669544,0.982947354
6250,0,AC,Methane,0,0,0,0,0.2495,-0.323,1374.2,0.6,0.09,0.51,,,,293,0.038208966,0.048942436,594,0.759370079,0.765704846,0.998009169
6260,10,Cl/AC,Methane,0,0,0,0,0.2495,-0.323,1464.8,0.658,0.098,0.56,,,,293,0.035343173,0.043175041,595,0.82445742,0.771402145,0.997783777
6270,20,N/AC,Methane,0,0,0,0,0.2495,-0.323,1426.9,0.672,0.112,0.56,,,,293,0.042071323,0.045425711,596,0.789171134,0.785767366,0.998315811
6279,29,K/AC,Methane,0,0,0,0,0.2495,-0.323,1665,0.744,0.104,0.64,,,,293,0.039264618,0.043227212,597,0.838291271,0.81442318,0.998275835
6288,38,KCl/AC,Methane,0,0,0,0,0.2495,-0.323,1865,0.821,0.104,0.717,,,,293,0.033418304,0.044444444,598,0.877358613,0.809066816,0.999348364
6297,0,CNR-115,Methane,0,0,0,0,0.2495,-0.323,1714,0.95,0.31,0.64,,,,303.15,1.77,0.851,599,0.881443302,0.508613002,0.980853198
6310,13,,Methane,0,0,0,0,0.2495,-0.323,1714,0.95,0.31,0.64,,,,323.15,1.97,0.779,600,0.692959976,0.543774135,0.988693383
6320,45,RX 1.5,Methane,0,0,0,0,0.2495,-0.323,1683,0.81,0.2,0.61,,,,303.15,0.15,0.159,601,1.448927254,0.514111483,0.985687283
6331,56,,Methane,0,0,0,0,0.2495,-0.323,1683,0.81,0.2,0.61,,,,323.15,0.13,0.308,602,1.264211269,0.508488065,0.994034289
6342,91,CGran,Methane,0,0,0,0,0.2495,-0.323,1378,0.99,0.54,0.45,,,,303.15,0.18,0.1,603,0.764752857,0.597995218,0.995386113
6353,102,,Methane,0,0,0,0,0.2495,-0.323,1378,0.99,0.54,0.45,,,,323.15,0.32,0.131,604,0.524349391,0.641648933,0.995804586
6363,133,Rox 0.8,Methane,0,0,0,0,0.2495,-0.323,1323,0.64,0.16,0.48,,,,303.15,0.26,0.336,605,1.465457747,0.481141821,0.982536229
6373,143,,Methane,0,0,0,0,0.2495,-0.323,1323,0.64,0.16,0.48,,,,323.15,0.22,0.242,606,1.163354497,0.513838975,0.987159851
6383,170,GAC 1240,Methane,0,0,0,0,0.2495,-0.323,982,0.56,0.2,0.36,,,,303.15,0.19,0.398,607,1.948478946,0.380714824,0.94698071
6393,180,,Methane,0,0,0,0,0.2495,-0.323,982,0.56,0.2,0.36,,,,323.15,2.03,1.798,608,1.791605482,0.327846307,0.912289293
6400,99,SBL-PNP-0.5-2-800,Methane,0,0,0,0,0.2495,-0.323,2547,1.47,0.32,1.15,75.63,18.56,4.99,298,1.061394381,1.278938805,609,1.457858895,0.55485225,0.991561235
6412,111,SBL-PNP-1-4-750,Methane,0,0,0,0,0.2495,-0.323,2777,1.86,0.45,1.41,77.08,13.97,7.13,298,0.686784599,0.404947537,610,0.957634127,0.662037886,0.986387954
6425,124,SBL-PNP-0.5-4-750,Methane,0,0,0,0,0.2495,-0.323,2355,1.52,0.47,1.05,76.05,17.09,4.24,298,1.186264308,0.95877812,611,1.040620744,0.580848249,0.994777913
6436,0,MPP4,Methane,0,0,0,0,0.2495,-0.323,1067,0.89,0.11,0.78,,,,298,0.856942496,2.309782609,612,3.594712109,0.211277445,0.916858787
6447,11,MPP3,Methane,0,0,0,0,0.2495,-0.323,1340,1.09,0.12,0.97,,,,298,0.705469846,2.77173913,613,3.943915509,0.175371461,0.917975477
6458,22,MPP2,Methane,0,0,0,0,0.2495,-0.323,1255,0.95,0.12,0.83,,,,298,1.326788219,1.64984472,614,2.987564483,0.247192571,0.856826483
6469,33,MPP1,Methane,0,0,0,0,0.2495,-0.323,1052,0.88,0.12,0.76,,,,298,1.319074334,1.286878882,615,2.416385154,0.28987368,0.884499406
6480,44,MPZ 8,Methane,0,0,0,0,0.2495,-0.323,1456,1.05,0.12,0.93,,,,298,0.528501321,2.863823508,616,4.032653968,0.189557279,0.95149249
6491,55,MPZ 7,Methane,0,0,0,0,0.2495,-0.323,1743,1.23,0.11,1.12,,,,298,0.743937205,1.4977071,617,3.169432244,0.24880632,0.881191145
6502,66,MPZ 6,Methane,0,0,0,0,0.2495,-0.323,1387,1.08,0.11,0.97,,,,298,1.414326812,0.815381118,618,2.594899137,0.297154527,0.818695463
6513,77,MPZ 5,Methane,0,0,0,0,0.2495,-0.323,1236,0.94,0.11,0.83,,,,298,2.073000872,0.425839196,619,2.11564024,0.347520065,0.750193028
6524,88,MPC 12,Methane,0,0,0,0,0.2495,-0.323,1025,0.83,0.15,0.68,,,,298,0.837658199,2.195647448,620,3.397524164,0.196206001,0.897954263
6534,98,MPC 11,Methane,0,0,0,0,0.2495,-0.323,1176,0.91,0.13,0.78,,,,298,0.867574563,1.556585827,621,2.96204176,0.222863902,0.877892032
6544,108,MPC 10,Methane,0,0,0,0,0.2495,-0.323,1024,0.83,0.13,0.7,,,,298,2.578660527,1.835396819,622,2.464984532,0.257242095,0.812003584
6554,118,MPC 9,Methane,0,0,0,0,0.2495,-0.323,923,0.77,0.15,0.62,,,,298,1.696778138,0.584536259,623,2.19682886,0.283707992,0.670554396
6566,130,MPK 16,Methane,0,0,0,0,0.2495,-0.323,1218,0.87,0.14,0.73,,,,298,0.655071637,3.398877835,624,4.177370427,0.162192975,0.955393286
6577,141,MPK 15,Methane,0,0,0,0,0.2495,-0.323,1270,0.96,0.13,0.83,,,,298,0.710670753,2.171725915,625,3.452680187,0.198539533,0.909634464
6586,150,MPK 14,Methane,0,0,0,0,0.2495,-0.323,1147,0.89,0.13,0.76,,,,298,1.064224107,1.511155464,626,2.997028854,0.23042264,0.797249418
6596,160,MPK 13,Methane,0,0,0,0,0.2495,-0.323,1035,0.81,0.13,0.68,,,,298,1.424905553,0.693257843,627,2.416483321,0.283432185,0.697496075
6605,40,R-AC,Methane,0,0,0,0,0.2495,-0.323,787,0.425,0.04,0.385,,,,298,0.509259259,0.529032258,628,1.090077819,0.535270217,0.987875254
6613,48,1H-AC,Methane,0,0,0,0,0.2495,-0.323,800,0.429,0.044,0.385,,,,298,0.115740741,0.103225806,629,1.111608072,0.53493752,0.988386628
6622,57,5H-AC,Methane,0,0,0,0,0.2495,-0.323,816,0.43,0.043,0.387,,,,298,0.185185185,0.283870968,630,1.196058246,0.51306388,0.989045176
6632,67,15H-AC,Methane,0,0,0,0,0.2495,-0.323,875,0.439,0.051,0.388,,,,298,0.092592593,0.232258065,631,1.271704634,0.506824387,0.993446775
6642,77,1H-AC,Methane,0,0,0,0,0.2495,-0.323,800,0.429,0.044,0.385,,,,308,0.185185185,0.754705638,632,2.292359514,0.469064103,0.98572123
6650,85,,Methane,0,0,0,0,0.2495,-0.323,800,0.429,0.044,0.385,,,,318,0.115740741,0.378441128,633,2.224423322,0.454052321,0.979605979
6659,7,NCSs,Methane,0,0,0,0,0.2495,-0.323,581,0.35,0.14,0.21,67.78,19.5,11.48,298,0.012048193,0.024242424,634,0.957140324,0.634868062,0.987284083
6666,22,ACSs,Methane,0,0,0,0,0.2495,-0.323,748,0.47,0.2,0.27,83.84,15.02,1.1,298,0.035714286,0.003155479,635,1.221704279,0.687892374,0.973704121
6673,37,ACSs-N,Methane,0,0,0,0,0.2495,-0.323,697,0.46,0.21,0.25,75.15,18.3,6.5,298,0.023529412,0.142857143,636,1.360125216,0.63738888,0.99397596
6679,60,ACSs-N,Methane,0,0,0,0,0.2495,-0.323,697,0.46,0.21,0.25,75.15,18.3,6.5,273,0.033626548,0.200700185,637,1.945466556,0.566928539,0.994455844
6687,68,,Methane,0,0,0,0,0.2495,-0.323,697,0.46,0.21,0.25,75.15,18.3,6.5,318,0.125915684,0.166014533,638,0.943755491,0.772933098,0.993980114
6694,0,AC-90S,Methane,0,0,0,0,0.2495,-0.323,1470,0.66,0.02,0.64,92,6,,300,7.067137809,3.632432432,639,2.637510925,0.280017797,0.964945615
6705,11,,Methane,0,0,0,0,0.2495,-0.323,1470,0.66,0.02,0.64,92,6,,320,7.067137809,2.875675676,640,2.021961932,0.318871319,0.970505187
6715,21,,Methane,0,0,0,0,0.2495,-0.323,1470,0.66,0.02,0.64,92,6,,340,11.48409894,3.027027027,641,1.65819775,0.346025271,0.971697335
6725,31,,Methane,0,0,0,0,0.2495,-0.323,1470,0.66,0.02,0.64,92,6,,360,7.067137809,1.513513514,642,1.059140532,0.423673435,0.97339091
6735,41,AC-90L,Methane,0,0,0,0,0.2495,-0.323,1270,0.55,0.01,0.54,93,6.5,,300,8.550995025,3.880597015,643,2.577141471,0.267633197,0.977350555
6744,50,,Methane,0,0,0,0,0.2495,-0.323,1270,0.55,0.01,0.54,93,6.5,,320,5.417623421,2.805970149,644,2.103125926,0.294974169,0.977682566
6753,59,,Methane,0,0,0,0,0.2495,-0.323,1270,0.55,0.01,0.54,93,6.5,,340,7.036133435,2.567164179,645,1.663490214,0.326960386,0.981837086
6762,68,,Methane,0,0,0,0,0.2495,-0.323,1270,0.55,0.01,0.54,93,6.5,,360,5.489380023,1.731343284,646,1.283390886,0.364947479,0.981668761
6771,77,AC-60L,Methane,0,0,0,0,0.2495,-0.323,1020,0.44,0,0.44,96,3.5,,300,4.131482841,2.737623667,647,2.407122493,0.2307323,0.96764581
6782,88,,Methane,0,0,0,0,0.2495,-0.323,1020,0.44,0,0.44,96,3.5,,320,4.10491382,2.141414825,648,1.989550143,0.261297923,0.962445413
6793,99,,Methane,0,0,0,0,0.2495,-0.323,1020,0.44,0,0.44,96,3.5,,340,3.191905627,1.653510975,649,1.602024659,0.291273743,0.971619001
6804,110,,Methane,0,0,0,0,0.2495,-0.323,1020,0.44,0,0.44,96,3.5,,360,4.516733653,1.382651878,650,1.250774527,0.327469399,0.9679819
6813,0,CNT@@AC0,Methane,0,0,0,0,0.2495,-0.323,156,0.206,0.1414,0.0646,,,,298,6,0.419875346,651,0.163164607,0.618016141,0.986659911
6819,6,CNT@@AC1,Methane,0,0,0,0,0.2495,-0.323,138.9,0.176,0.1204,0.0556,,,,298,6.666666667,0.404224377,652,0.13614521,0.603706288,0.996731294
6824,11,CNT@@AC2,Methane,0,0,0,0,0.2495,-0.323,130.1,0.154,0.1022,0.0518,,,,298,6.666666667,0.378254848,653,0.137078633,0.58365525,0.989384617
6829,16,CNT@@AC3,Methane,0,0,0,0,0.2495,-0.323,95.1,0.127,0.0882,0.0388,,,,298,5.777777778,0.347183749,654,0.142722112,0.52358696,0.998240081
6834,21,CNT@@AC4,Methane,0,0,0,0,0.2495,-0.323,34.8,0.0709,0.0576,0.0133,,,,298,7,0.165270083,655,0.058177986,0.620248479,0.980145356
6839,26,CNT@@AC5,Methane,0,0,0,0,0.2495,-0.323,98.7,0.12,0.0808,0.0392,,,,298,6.333333333,0.347126039,656,0.137749425,0.551461247,0.992449091
6844,0,DF-AC,Methane,0,0,0,0,0.2495,-0.323,2962,1.44,0.22,1.22,,,,273,1.875,3.117096304,657,2.996995297,0.422067243,0.994948291
6853,9,,Methane,0,0,0,0,0.2495,-0.323,2962,1.44,0.22,1.22,,,,293,2.1875,2.339190175,658,2.2945494,0.459191728,0.988608249
6862,18,,Methane,0,0,0,0,0.2495,-0.323,2962,1.44,0.22,1.22,,,,313,2.5,1.755836576,659,2.117670046,0.387073716,0.944038532
6870,26,,Methane,0,0,0,0,0.2495,-0.323,2962,1.44,0.22,1.22,,,,333,3.125,1.561892023,660,1.500179362,0.432452607,0.945516467
6878,34,,Methane,0,0,0,0,0.2495,-0.323,2962,1.44,0.22,1.22,,,,353,3.125,0.978234436,661,1.182929055,0.471460188,0.956281603
6885,41,,Methane,0,0,0,0,0.2495,-0.323,2962,1.44,0.22,1.22,,,,373,1.5625,0.587609436,662,0.870929716,0.518956224,0.979038257
6893,49,SM-AC,Methane,0,0,0,0,0.2495,-0.323,2800,1.37,0.22,1.15,,,,273,1.827414885,3.218117897,663,3.331676249,0.366827921,0.989367755
6901,57,,Methane,0,0,0,0,0.2495,-0.323,2800,1.37,0.22,1.15,,,,293,1.840842784,2.143886034,664,2.660539609,0.360353836,0.949686765
