,Unnamed: 0,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,K,n,R2
4823,8,HPCM,Hydrogen,0,0,0,0,0.1086,-1.2,688,0.45,,,,,,77,0.107526882,0.667475728,466,3.917520678,0.436825305,0.937832628
4830,15,NI-HPCM,Hydrogen,0,0,0,0,0.1086,-1.2,620,0.41,,,,,,298,0.14479854,0.86783652,467,3.66310255,0.542588684,0.992774852
4837,22,HPCM,Hydrogen,0,0,0,0,0.1086,-1.2,688,0.45,,,,,,298,0.11782285,0.62923717,468,1.38461905,0.315041601,0.985682139
4844,0,ACZN1,Hydrogen,0,0,0,0,0.1086,-1.2,1399,0.7,0.05,0.65,,,,77,0.139879961,5.91779395,469,8.910871251,0.157011785,0.971830525
4855,11,ACZN2,Hydrogen,0,0,0,0,0.1086,-1.2,1489,0.74,0.05,0.69,,,,77,0.373757272,1.29080718,470,3.064148719,0.745227464,0.999659429
4865,21,ACZN3,Hydrogen,0,0,0,0,0.1086,-1.2,1533,0.76,0.06,0.7,,,,77,0.097419945,6.802354008,471,15.08281549,0.26235938,0.96722954
4875,31,ACP1,Hydrogen,0,0,0,0,0.1086,-1.2,644,0.38,0.09,0.29,,,,77,0.154810411,1.15581664,472,3.633574079,0.381957831,0.98281491
4886,42,ACP2,Hydrogen,0,0,0,0,0.1086,-1.2,1025,0.58,0.13,0.45,,,,77,0.067410237,1.224268536,473,5.426674054,0.466256274,0.990528118
4896,52,ACP3,Hydrogen,0,0,0,0,0.1086,-1.2,1170,0.61,0.09,0.52,,,,77,0.096626299,6.258140178,474,12.95650242,0.27222473,0.996177858
4907,0,SBA-15,Hydrogen,0,0,0,0,0.1086,-1.2,725,1.068,0.881,0.187,,,,77,0.043993232,0.386119031,475,3.125526272,0.681370477,0.999716863
4917,10,T-650,Hydrogen,0,0,0,0,0.1086,-1.2,1110,1.277,0.685,0.592,,,,77,0.021996616,0.980730748,476,5.938200636,0.386886584,0.993545324
4929,22,T-800,Hydrogen,0,0,0,0,0.1086,-1.2,1270,1.35,0.723,0.627,,,,77,0.013536379,1.711710668,477,8.460709819,0.363232607,0.999433738
4941,34,T-950,Hydrogen,0,0,0,0,0.1086,-1.2,1090,1.294,0.774,0.52,,,,77,0.00676819,1.369553964,478,9.345517683,0.378807571,0.998561048
4953,46,T-1100,Hydrogen,0,0,0,0,0.1086,-1.2,1005,1.27,0.768,0.502,,,,77,0.013536379,1.118103362,479,7.267490287,0.388294161,0.997753396
4965,0,AMC-750-5- 3 h,Hydrogen,0,0,0,0,0.1086,-1.2,1611,0.88,0.2,0.68,,,0.22,77,0.388349515,3.913766154,480,5.853899742,0.321118233,0.997681122
4974,9,AMC-750-3,Hydrogen,0,0,0,0,0.1086,-1.2,1716,1.16,0.59,0.57,,,0.76,77,0.453074434,4.991230581,481,6.837036681,0.30358121,0.998296074
4984,19,MC,Hydrogen,0,0,0,0,0.1086,-1.2,1649,2.95,2.93,0.02,,,3.37,77,0.647249191,5.559224769,482,6.489743816,0.341500816,0.999636073
4993,28,AMC-750-7,Hydrogen,0,0,0,0,0.1086,-1.2,2117,1.38,0.39,0.99,,,0.35,77,0.517799353,6.068695008,483,7.417666426,0.317889394,0.999705966
5003,38,AMC-650-5,Hydrogen,0,0,0,0,0.1086,-1.2,2005,1.32,0.57,0.75,,,1.11,77,0.647249191,6.636322274,484,7.991726679,0.310207409,0.998827178
5013,48,AMC-850-5,Hydrogen,0,0,0,0,0.1086,-1.2,2406,1.34,0.26,1.08,,,0.13,77,0.453074434,5.558124005,485,8.467497948,0.334972495,0.993484792
5023,58,AMC-750-5,Hydrogen,0,0,0,0,0.1086,-1.2,2378,1.25,0.23,1.02,,,0.41,77,0.194174757,5.783413689,486,10.15069327,0.287199241,0.996308111
5033,0,HNO3-COMP,Hydrogen,0,0,0,0,0.1086,-1.2,955.2,0.479,0.334,0.145,,,,77,0.008333333,1.00472425,487,6.618390808,0.320363572,0.991303374
5043,10,W_COMP,Hydrogen,0,0,0,0,0.1086,-1.2,801.95,0.414,0.319,0.095,,,,77,0.008333333,0.919566099,488,6.103364665,0.320463881,0.990956687
5054,21,CONV_AC,Hydrogen,0,0,0,0,0.1086,-1.2,775.41,0.412,0.35,0.062,,,,77,0.015,0.800231144,489,5.457566551,0.370383447,0.990561045
5066,0,CY80015,Hydrogen,0,0,0,0,0.1086,-1.2,1666,1.06,0.45,0.61,,,,77,0.191405605,4.261603376,490,7.520310783,0.278921892,0.997796011
5077,11,CY85015,Hydrogen,0,0,0,0,0.1086,-1.2,1626,0.97,0.36,0.61,,,,77,0.070480636,2.616033755,491,5.729139388,0.326247168,0.998295296
5088,22,CY90015,Hydrogen,0,0,0,0,0.1086,-1.2,1339,0.78,0.28,0.5,,,,77,0.289937062,1.898734177,492,4.10930663,0.354590079,0.989656402
5098,32,CY95015,Hydrogen,0,0,0,0,0.1086,-1.2,1084,0.66,0.29,0.37,,,,77,0.174669401,1.265822785,493,3.985864245,0.350983249,0.986916324
5109,43,CY8002,Hydrogen,0,0,0,0,0.1086,-1.2,1833,1.06,0.38,0.68,,,,77,0.268817204,3.827606596,494,7.63515004,0.314755784,0.987656869
5119,53,CY8502,Hydrogen,0,0,0,0,0.1086,-1.2,1395,0.88,0.47,0.41,,,,77,0.161290323,4.642708539,495,8.804280434,0.234520061,0.991368511
5131,65,CY9002,Hydrogen,0,0,0,0,0.1086,-1.2,887,0.76,0.52,0.24,,,,77,0.107526882,2.198935681,496,4.889330045,0.299534665,0.994850603
5142,76,CY9502,Hydrogen,0,0,0,0,0.1086,-1.2,276,0.29,0.22,0.07,,,,77,0.215053763,0.406236997,497,1.155760528,0.379495146,0.99096261
5152,86,CY8001,Hydrogen,0,0,0,0,0.1086,-1.2,663,0.91,0.7,0.21,,,,77,0.266190927,1.15244767,498,2.174612045,0.312554049,0.992516676
5162,96,CY8502,Hydrogen,0,0,0,0,0.1086,-1.2,521,1.13,1.01,0.12,,,,77,0.587105854,3.100119807,499,3.462168852,0.282182264,0.998491824
5171,0,TC,Hydrogen,0,0,0,0,0.1086,-1.2,1500,1.3,0.52,0.78,,,,77,0.453836259,5.354972381,500,7.832938401,0.150073743,0.895385349
5180,9,,Hydrogen,0,0,0,0,0.1086,-1.2,1500,1.3,0.52,0.78,,,,195,1.519693863,0.329969048,501,0.235232333,0.817766699,0.995002565
5188,17,,Hydrogen,0,0,0,0,0.1086,-1.2,1500,1.3,0.52,0.78,,,,303,1.855521885,0.090853731,502,0.051340492,1.086645378,0.999093544
5196,0,500,Hydrogen,0,0,0,0,0.1086,-1.2,922,0.49,0.09,0.4,,,,77,0.003569161,1.333333333,503,7.861531263,0.256981578,0.986651392
5207,11,600,Hydrogen,0,0,0,0,0.1086,-1.2,1365,0.73,0.25,0.48,,,,77,0.012997732,2.333333333,504,12.60920279,0.383615468,0.999352778
5219,23,700,Hydrogen,0,0,0,0,0.1086,-1.2,1917,1.02,0.24,0.78,,,,77,0.013020408,2.095238095,505,13.97520363,0.426978871,0.9994467
5231,35,800,Hydrogen,0,0,0,0,0.1086,-1.2,3241,1.98,1.2,0.78,,,,77,0.001764172,0.285714286,506,15.96143448,0.453380534,0.996521085
5244,48,900,Hydrogen,0,0,0,0,0.1086,-1.2,3018,1.58,0.84,0.74,,,,77,0.011256236,0.619047619,507,14.23869709,0.562572382,0.995401783
5257,61,950,Hydrogen,0,0,0,0,0.1086,-1.2,2368,1.27,0.59,0.68,,,,77,0.020671202,1.761904762,508,13.41691657,0.4908695,0.998634538
5269,0,MPPY2,Hydrogen,0,0,0,0,0.1086,-1.2,3321,1.76,,,,,,77,0.282864374,6.889980646,509,11.87490262,0.251212633,0.974421727
5279,10,PPY2,Hydrogen,0,0,0,0,0.1086,-1.2,2360,1.53,,,,,,77,0.275077015,2.295438669,510,6.775222511,0.316741795,0.956386564
5290,21,MPPY3,Hydrogen,0,0,0,0,0.1086,-1.2,3442,2.05,,,,,,77,0.267558528,6.666666667,511,12.50354789,0.270042214,0.978998715
5300,31,PPY3,Hydrogen,0,0,0,0,0.1086,-1.2,3067,1.58,,,,,,77,0.267558528,4.4,512,10.86620182,0.28764009,0.953463618
5311,42,MPPY4,Hydrogen,0,0,0,0,0.1086,-1.2,3844,2.89,,,,,,77,0.203389831,6.891891892,513,12.24148645,0.273130424,0.987773637
5321,52,PPY4,Hydrogen,0,0,0,0,0.1086,-1.2,3225,2.43,,,,,,77,0.338983051,5.405405405,514,10.90953031,0.29089001,0.967705199
5333,64,S4800P,Hydrogen,0,0,0,0,0.1086,-1.2,3951,2.47,,,,,,77,0.216674301,7.837837838,515,13.3306518,0.252922185,0.987650454
5343,74,S4800,Hydrogen,0,0,0,0,0.1086,-1.2,2797,1.74,,,,,,77,0.417773706,6.486486486,516,11.63986933,0.271667872,0.959339966
5354,85,MPPY4-C10,Hydrogen,0,0,0,0,0.1086,-1.2,2060,1.3,,,,,,298,3.499005964,0.439989545,517,0.15400204,0.747427565,0.999236767
5364,0,CA-4700,Hydrogen,0,0,0,0,0.1086,-1.2,3771,1.75,0.21,1.54,81.4,17.9,,77,0.298804781,7.608695652,518,19.48079056,0.19869803,0.847451998
5377,13,CA-4800,Hydrogen,0,0,0,0,0.1086,-1.2,2864,1.32,0.15,1.17,78.3,20.6,,77,0.358565737,8.201581028,519,17.15884324,0.195212821,0.862157121
5390,26,CA-4600,Hydrogen,0,0,0,0,0.1086,-1.2,2001,0.95,0.16,0.79,76.1,22.8,,77,0.478087649,6.126482213,520,15.23528338,0.213486836,0.822656448
5405,41,CA-4700,Hydrogen,0,0,0,0,0.1086,-1.2,3771,1.75,0.21,1.54,81.4,17.9,,298,0.971659919,0.352822581,521,0.448183655,0.645876312,0.995652683
5416,52,CA-4800,Hydrogen,0,0,0,0,0.1086,-1.2,2864,1.32,0.15,1.17,78.3,20.6,,298,1.153846154,0.262096774,522,0.399371852,0.605045355,0.990195019
5427,63,CA-4600,Hydrogen,0,0,0,0,0.1086,-1.2,2001,0.95,0.16,0.79,76.1,22.8,,298,0.910931174,0.201612903,523,0.320765486,0.617821444,0.989281798
5437,0,FA-ZTC2,Hydrogen,0,0,0,0,0.1086,-1.2,3106,1.5,0.37,1.13,,,,77,0.214872109,4.572305852,524,10.91484698,0.373883137,0.996317288
5448,11,FA-ZTC1,Hydrogen,0,0,0,0,0.1086,-1.2,3332,1.66,0.48,1.18,,,,77,0.215796954,5.796799423,525,12.4231846,0.363941481,0.997013648
5461,24,FA-ZTC3,Hydrogen,0,0,0,0,0.1086,-1.2,3169,1.55,0.45,0.15,,,,77,0.182687535,1.959929589,526,9.713518224,0.39575797,0.981720352
5474,0,C-4,Hydrogen,0,0,0,0,0.1086,-1.2,3870,2.07,0.91,1.16,,,,77,0.007005428,2.550607287,527,19.02614324,0.390669945,0.99686057
5484,10,C-5,Hydrogen,0,0,0,0,0.1086,-1.2,3630,1.95,0.96,0.99,,,,77,0.019239008,2.226720648,528,16.33412988,0.418300938,0.993204552
5495,21,C-2,Hydrogen,0,0,0,0,0.1086,-1.2,1510,0.83,0.28,0.55,,,,77,0.012016358,1.457489879,529,12.67248643,0.431945704,0.994776719
5505,31,C-6,Hydrogen,0,0,0,0,0.1086,-1.2,2900,1.54,0.79,0.75,,,,77,0.016780444,2.388663968,530,11.56045808,0.318996991,0.984670783
5515,41,C-1,Hydrogen,0,0,0,0,0.1086,-1.2,725,0.44,0.24,0.2,,,,77,0.014450238,1.497975709,531,5.670020606,0.299769555,0.996478675
5524,50,C,Hydrogen,0,0,0,0,0.1086,-1.2,218,0.12,0.05,0.07,,,,77,0.01944142,0.566801619,532,2.780124912,0.341875743,0.989058635
5533,186,PHA,Hydrogen,0,0,0,0,0.1086,-1.2,284,0.18,0.05,0.13,,,4.53,273,0.066252588,0.002941176,533,0.037447676,0.931878714,0.999629792
5541,194,PAHA-0.5,Hydrogen,0,0,0,0,0.1086,-1.2,747,0.36,0.07,0.29,,,3.25,273,0.068322981,0.007647059,534,0.074132755,0.811545983,0.999637962
5550,203,PAHA-1,Hydrogen,0,0,0,0,0.1086,-1.2,895,0.43,0.08,0.35,,,2.74,273,0.060041408,0.004411765,535,0.066433702,0.937329028,0.999795709
5559,212,PAHA-2,Hydrogen,0,0,0,0,0.1086,-1.2,1192,0.54,0.06,0.48,,,1.23,273,0.033126294,0.003529412,536,0.077625383,0.953032404,0.99970747
5568,221,PAHA-4,Hydrogen,0,0,0,0,0.1086,-1.2,1538,0.69,0.12,0.57,,,0.84,273,0.02484472,0.005588235,537,0.104035803,0.818356972,0.999655839
